treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,model_descr,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
pfizer,covidadmittedproxy1,none,none,,BNT162b2,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,2,Demographic adjustment,-1.671237808249264,0.15052205266864735,0.15072479848525683,-11.08800824446109,1.434460729576818e-28,-1.9666529848574248,-1.3758226316411033,0.18801419602169883,0.1399244024301954,0.25263168748082127,0.8119858039783012,0.7473683125191788,0.8600755975698046
pfizer,covidadmittedproxy1,none,none,,BNT162b2,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,3,Full adjustment,-1.6947299874008923,0.15055124024682986,0.15022225162207314,-11.28148439463195,1.6198927023437958e-29,-1.9891601902566693,-1.4002997845451153,0.18364880982616072,0.13681027181348124,0.24652304906276717,0.8163511901738393,0.7534769509372328,0.8631897281865187
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,0,Unadjusted,-1.5681722772008344,0.052628617568280245,0.05266724626793735,-29.775095307299235,8.210012031162595e-195,-1.6713981830508933,-1.4649463713507758,0.2084257789866888,0.18798404570004892,0.23109038421017838,0.7915742210133112,0.7689096157898216,0.8120159542999511
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,region- and trial-stratified,-1.5313075583739906,0.05270977980007269,0.052833925435141336,-28.983414458836986,1.0648120034187613e-184,-1.6348601493887422,-1.427754967359239,0.2162527193167665,0.1949796374140218,0.23984678211599297,0.7837472806832335,0.760153217884007,0.8050203625859782
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,2,Demographic adjustment,-1.5095277692922093,0.052741937686221436,0.05291086796363543,-28.52963535449234,5.0265071453338135e-179,-1.6132311648916888,-1.4058243736927298,0.22101432307017163,0.1992427865672865,0.24516486565836057,0.7789856769298283,0.7548351343416394,0.8007572134327134
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,3,Full adjustment,-1.5327112312327411,0.05277035216032493,0.05287708520007759,-28.986303337886937,9.791847675558257e-185,-1.6363484138323492,-1.429074048633133,0.21594938418548104,0.19468967197857598,0.23953061328913328,0.784050615814519,0.7604693867108667,0.805310328021424
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,0,Unadjusted,-2.1508496605031406,0.14653075138917618,0.14673580326985908,-14.657974485937514,1.1979350124741122e-48,-2.438446550154619,-1.8632527708516622,0.11638522781978398,0.08729635669625062,0.15516708562987258,0.883614772180216,0.8448329143701274,0.9127036433037494
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,1,region- and trial-stratified,-2.0872773378237883,0.14680571068941634,0.14779999206034475,-14.122310216170925,2.767671579234609e-45,-2.37695999917737,-1.7975946764702067,0.12402435295969538,0.09283235943373933,0.16569696408557075,0.8759756470403046,0.8343030359144292,0.9071676405662606
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,2,Demographic adjustment,-2.077466496386718,0.14693689092451806,0.14798531799299913,-14.038328427182206,9.082982234503272e-45,-2.3675123898937036,-1.7874206028797328,0.12524712462246887,0.09371355935638286,0.16739138214290666,0.8747528753775311,0.8326086178570933,0.9062864406436172
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,3,Full adjustment,-2.122033798822214,0.14702042166562201,0.1476125109727953,-14.375704232910861,7.351840471022905e-47,-2.4113490039964165,-1.832718593648012,0.11978775640422536,0.08969421506765997,0.1599780607203477,0.8802122435957747,0.8400219392796523,0.91030578493234
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,0,Unadjusted,-0.7836582994352881,0.022140496085823216,0.022209457917220204,-35.28489089450828,1.0013356707345495e-272,-0.8271880370691976,-0.7401285618013785,0.4567320885750857,0.43727716631810715,0.4770525808393253,0.5432679114249144,0.5229474191606747,0.5627228336818928
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,region- and trial-stratified,-0.7639302894581247,0.022161266109402392,0.022268691097336292,-34.305127594567224,6.580628320318825e-258,-0.8075761219917515,-0.7202844569244978,0.4658319699170312,0.44593765577457134,0.4866138156013417,0.5341680300829688,0.5133861843986582,0.5540623442254287
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,2,Demographic adjustment,-0.812435488930695,0.022268047580743282,0.02237047662673293,-36.31730796293481,8.626341658038593e-289,-0.8562808174360865,-0.7685901604253034,0.44377593761794104,0.42473882964409065,0.4636663028282718,0.5562240623820589,0.5363336971717282,0.5752611703559094
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,3,Full adjustment,-0.8619611771172687,0.022303021489159386,0.02239209599383255,-38.49399258357406,0,-0.9058488788035441,-0.8180734754309933,0.4223329997795984,0.40419862378584986,0.4412809747648587,0.5776670002204016,0.5587190252351413,0.5958013762141501
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unadjusted,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,region- and trial-stratified,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,2,Demographic adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,3,Full adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,0,Unadjusted,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,1,region- and trial-stratified,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,2,Demographic adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,3,Full adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,0,Unadjusted,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,1,region- and trial-stratified,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,2,Demographic adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,3,Full adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,coviddeath,none,none,,mRNA-1273,COVID-19 death, ,Main analysis,,0,Unadjusted,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,coviddeath,none,none,,mRNA-1273,COVID-19 death, ,Main analysis,,1,region- and trial-stratified,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,coviddeath,none,none,,mRNA-1273,COVID-19 death, ,Main analysis,,2,Demographic adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,coviddeath,none,none,,mRNA-1273,COVID-19 death, ,Main analysis,,3,Full adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
