treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_descr,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
pfizer,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.38524806731799194,0.014582331187422347,0.014525784749220673,-26.52166984222047,5.452278923239856e-155,-0.41371808227364565,-0.3567780523623382,NA,Unadjusted,0.6802818595750869,0.6611873254210661,0.6999278278243195,0.3197181404249131,0.3000721721756805,0.33881267457893394
pfizer,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.41606789133731586,0.01477233225002365,0.014790581656676804,-28.130596956576984,4.139829863101138e-174,-0.44505689869480114,-0.3870788839798306,NA,Full adjustment,0.6596354854289008,0.6407878150047179,0.6790375276312299,0.3403645145710992,0.32096247236877007,0.35921218499528207
pfizer,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.6199872085809408,0.010548394138668227,0.010514213584340806,-58.966579250806724,0,-0.6405946885320106,-0.599379728629871,NA,Unadjusted,0.5379513187114159,0.5269789425066301,0.5491521538352747,0.4620486812885841,0.4508478461647253,0.47302105749336987
pfizer,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.6157848579862185,0.010629868541104398,0.010622380457082591,-57.970514281065604,0,-0.6366043411121826,-0.5949653748602545,NA,Full adjustment,0.5402167354593532,0.5290859726655138,0.5515816641293895,0.4597832645406468,0.44841833587061053,0.4709140273344862
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.9789146671543152,0.3771491647236272,0.37718923653587694,-5.2464770345218685,1.5503516380831165e-7,-2.718191986120793,-1.239637348187837,NA,Unadjusted,0.138219169737701,0.06599396463107354,0.28948918268177426,0.861780830262299,0.7105108173182257,0.9340060353689265
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.98443454004261,0.3810015991376107,0.3734842671909161,-5.313301561450285,1.0765665966754525e-7,-2.71645025252914,-1.2524188275560801,NA,Full adjustment,0.13745831932067915,0.06610900869508979,0.28581262861787843,0.8625416806793209,0.7141873713821216,0.9338909913049103
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.1322907027858276,0.14151756231751753,0.14160510889263808,-15.05800687178938,3.0587011918349756e-51,-2.4098316162422706,-1.8547497893293845,NA,Unadjusted,0.11856538448299632,0.08983041928239131,0.15649209376846762,0.8814346155170036,0.8435079062315324,0.9101695807176087
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.160956954050019,0.14239264672955224,0.14196474974286932,-15.22178539365587,2.535168937520351e-52,-2.439202750620285,-1.8827111574797533,NA,Full adjustment,0.1152148129847034,0.08723036810411261,0.15217697024110502,0.8847851870152966,0.847823029758895,0.9127696318958873
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.2966836051933843,0.0838504224086253,0.08384978179198405,-15.464364694594185,6.03658793946327e-54,-1.4610261576172154,-1.1323410527695532,NA,Unadjusted,0.27343711643221175,0.23199808593797372,0.32227790302870274,0.7265628835677882,0.6777220969712973,0.7680019140620262
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.3864621989992438,0.08483024112782288,0.08605188286590051,-16.11193332236374,2.1034322170789937e-58,-1.5551207902182682,-1.2178036077802195,NA,Full adjustment,0.24995804405115893,0.21116387456993976,0.2958793208029879,0.750041955948841,0.704120679197012,0.7888361254300602
pfizer,noncoviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.6294010944751993,0.034220281076126825,0.034236023333541914,-47.5931763044113,0,-1.6965024671828144,-1.5622997217675842,NA,Unadjusted,0.19604695257711843,0.18332358433671841,0.20965337195339132,0.8039530474228815,0.7903466280466087,0.8166764156632815
pfizer,noncoviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.6344470007853713,0.03444907838834491,0.0346966110973431,-47.10681963145759,0,-1.7024511089217564,-1.5664428926489862,NA,Full adjustment,0.19506020962190668,0.18223629516434045,0.208786539165703,0.8049397903780933,0.791213460834297,0.8177637048356595
moderna,postest,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.6258438184044084,0.009875117128720383,0.00988919133345787,-63.28564159609347,0,-0.6452262772542114,-0.6064613595546053,NA,Unadjusted,0.5348099555818112,0.5245438363378916,0.5452769983654415,0.4651900444181888,0.4547230016345585,0.4754561636621084
moderna,postest,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.743622700308711,0.010117718976593106,0.01017692268694578,-73.06950471998539,0,-0.7635691022485733,-0.7236762983688487,NA,Full adjustment,0.47538860182612513,0.46600025285535834,0.4849660946779453,0.5246113981738749,0.5150339053220547,0.5339997471446416
moderna,postest,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.7474127809224574,0.04139358275945986,0.041401441629582376,-18.052820179778767,7.496341507359031e-73,-0.8285581154244761,-0.6662674464204388,NA,Unadjusted,0.47359025080275535,0.43667847255960857,0.5136221264601049,0.5264097491972446,0.48637787353989514,0.5633215274403914
moderna,postest,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.8023034577869415,0.042231253965896,0.042370121768290255,-18.935594808400676,5.805626093311427e-80,-0.8853473704733669,-0.719259545100516,NA,Full adjustment,0.4482951449524434,0.4125708334587645,0.4871128075223441,0.5517048550475566,0.5128871924776559,0.5874291665412354
moderna,covidemergency,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.2687432041931919,0.20005484647505484,0.20006965251674172,-6.34150751117551,2.2752766232574936e-10,-1.660872517525449,-0.8766138908609348,NA,Unadjusted,0.281184791667781,0.18997315286321692,0.4161897924712609,0.718815208332219,0.583810207528739,0.8100268471367831
moderna,covidemergency,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.318842415585789,0.2036527948355244,0.20433053865088063,-6.454455727927995,1.0860852137380493e-10,-1.7193229122831843,-0.9183619188883936,NA,Full adjustment,0.2674447126778496,0.1791874324562458,0.3991723825654067,0.7325552873221504,0.6008276174345932,0.8208125675437542
moderna,covidemergency,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7793801061079726,0.3263978234011,0.32657291105271435,-5.448645756845248,5.075478783457757e-8,-2.419451250097695,-1.1393089621182502,NA,Unadjusted,0.16874271743390493,0.08897042657905499,0.32004010525540094,0.8312572825660951,0.6799598947445991,0.911029573420945
moderna,covidemergency,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7949239791493887,0.3318177406528804,0.3493386901434158,-5.138062372686259,2.775857556941792e-7,-2.479615230236881,-1.1102327280618964,NA,Full adjustment,0.16614008197712188,0.08377545365306395,0.32948227238104916,0.8338599180228781,0.6705177276189509,0.9162245463469361
moderna,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.9075229122920219,0.5357583933670937,0.5357796730743858,-3.56027488192369,3.7046678961356324e-4,-2.9576317751664623,-0.8574140494175815,NA,Unadjusted,0.1484476493841679,0.05194178144691038,0.42425777464349246,0.8515523506158321,0.5757422253565075,0.9480582185530896
moderna,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.892792657220942,0.540834428091982,0.5528461872336011,-3.4237238149227864,6.176936319043788e-4,-2.9763512731890875,-0.8092340412527965,NA,Full adjustment,0.15065050561010138,0.05097850155898425,0.4451989396808663,0.8493494943898986,0.5548010603191337,0.9490214984410158
moderna,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.2208937023452904,0.46547822843360687,0.46557227380723704,-2.622350537246087,0.008732556144919724,-2.1333985912078957,-0.3083888134826852,NA,Unadjusted,0.2949664368970591,0.1184341000039751,0.7346296285683472,0.705033563102941,0.26537037143165276,0.8815658999960249
moderna,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.167978468048795,0.476828639490058,0.4971172089418087,-2.349503189670337,0.018798483045917122,-2.142310293669813,-0.19364664242777718,NA,Full adjustment,0.31099499255284074,0.11738333952988396,0.8239490014536397,0.6890050074471592,0.1760509985463603,0.882616660470116
moderna,covidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.6607336137536404,0.15743540323930064,0.15744132078802614,-10.548270336156529,5.174080644000157e-26,-1.9693129321765888,-1.352154295330692,NA,Unadjusted,0.18999954268347236,0.13955270545740497,0.25868238169662156,0.8100004573165276,0.7413176183033785,0.860447294542595
moderna,covidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.6878452820085024,0.15979437701423352,0.16238126273992767,-10.394335242433613,2.631152017889272e-25,-2.0061067087428963,-1.3695838552741084,NA,Full adjustment,0.18491754018345002,0.1345113484047757,0.25421272682955137,0.81508245981655,0.7457872731704487,0.8654886515952243
moderna,covidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8346898685318662,0.1772380216540527,0.17729080711184037,-10.348477162577803,4.251949211464763e-25,-2.182173465261111,-1.4872062718026215,NA,Unadjusted,0.15966301061448412,0.1127961056085452,0.226003165809207,0.8403369893855159,0.773996834190793,0.8872038943914549
moderna,covidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8115017138935234,0.17948880038120396,0.18322874289914393,-9.886558654668296,4.761140285594976e-23,-2.1706234509083946,-1.4523799768786523,NA,Full adjustment,0.1634085595512711,0.11410645495715244,0.2340126800420553,0.8365914404487289,0.7659873199579447,0.8858935450428476
moderna,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.5566364714703331,0.028950128532383126,0.028929169087264964,-19.24135704662781,1.6678423332471253e-82,-0.613336600984042,-0.49993634195662434,NA,Unadjusted,0.5731335765938504,0.5415409452060883,0.6065692714966403,0.42686642340614955,0.3934307285033597,0.4584590547939117
moderna,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.5740881524899332,0.02964825786658904,0.02994644886918698,-19.17049180013574,6.528866646424347e-82,-0.6327821137384099,-0.5153941912414565,NA,Full adjustment,0.5632182038465503,0.5311121293022478,0.597265111532808,0.4367817961534497,0.40273488846719196,0.4688878706977522
moderna,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.7970868963996988,0.03722747697403168,0.03716695462809694,-21.446118046947234,4.963902949829334e-102,-0.869932788885803,-0.7242410039135945,NA,Unadjusted,0.4506398143345466,0.41897970839435167,0.48469230894670295,0.5493601856654534,0.515307691053297,0.5810202916056484
moderna,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.7850984817797294,0.03808193610690933,0.03828335688265794,-20.507566360654568,1.8428726182704042e-93,-0.8601324824770326,-0.7100644810824263,NA,Full adjustment,0.4560747845174403,0.42310602447032036,0.49161249673300383,0.5439252154825597,0.5083875032669962,0.5768939755296796
moderna,coviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 death,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.6369633142411337,1.0350984946799493,1.035149188116699,-2.5474234482458504,0.010852166012188885,-4.665818441575741,-0.6081081869065268,NA,Unadjusted,0.07157830066824725,0.00941154227301704,0.5443797602910395,0.9284216993317528,0.4556202397089605,0.990588457726983
moderna,coviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 death,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.4692799477005924,1.040414073835279,1.0378759030212954,-2.3791668546426665,0.017351819690806788,-4.5034793380443165,-0.4350805573568679,NA,Full adjustment,0.08464578645662846,0.011070411747642502,0.6472125272474125,0.9153542135433715,0.3527874727525875,0.9889295882523575
moderna,coviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.3180410744693907,0.605531622696266,0.6058321703962759,-3.8262099435115107,1.3013131877121235e-4,-3.5054503091218243,-1.130631839816957,NA,Unadjusted,0.09846628492036952,0.030033246054014532,0.32282921561598504,0.9015337150796305,0.6771707843840149,0.9699667539459854
moderna,coviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.380398380909101,0.6129709406660596,0.633686275862556,-3.7564303845289526,1.7235418678113607e-4,-3.622400659097024,-1.1383961027211784,NA,Full adjustment,0.09251371447039008,0.02671845753143222,0.32033239026018273,0.90748628552961,0.6796676097398173,0.9732815424685678
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8212112041969635,0.2113592519553738,0.21135641769940494,-8.616777403878618,6.886482708149667e-18,-2.235462170789201,-1.4069602376047259,NA,Unadjusted,0.16182962346351795,0.10694269264111958,0.24488654982934632,0.8381703765364821,0.7551134501706537,0.8930573073588804
moderna,noncoviddeath,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.927301804213563,0.21440756786317366,0.21906958655901082,-8.797669427720425,1.3968680867971643e-18,-2.356670303977304,-1.497933304449822,NA,Full adjustment,0.14554036557505481,0.09473513783199455,0.22359177910613526,0.8544596344249452,0.7764082208938647,0.9052648621680055
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.9563631779952615,0.13063996602717778,0.13064482322769744,-14.974670481857267,1.0749931640439454e-50,-2.2124223262881504,-1.7003040297023726,NA,Unadjusted,0.14137163058624233,0.10943523933438108,0.18262799127752283,0.8586283694137576,0.8173720087224772,0.890564760665619
moderna,noncoviddeath,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.963076118110153,0.1321362747512577,0.1318691775903063,-14.88654251116266,4.030816937239765e-50,-2.22153495685807,-1.7046172793622363,NA,Full adjustment,0.14042578953525056,0.10844252640963564,0.18184196753319387,0.8595742104647495,0.8181580324668061,0.8915574735903644
