treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,fup_period,n_0,n_1,yearsatrisk_0,yearsatrisk_1,events_0,events_1,rate_0,rate_1,rr,rrE,rrCI,rrECI,q_0,q_1
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,42-69,182802,194898,7393.5249828884325,8035.069130732375,1476,876,0.19909312586442807,0.1090220862754612,0.5475934229376633,0.55,(0.50-0.60),0.55 (0.50-0.60),"1,476 /  7,394","876 /  8,035"
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,All,1975362,1988832,98157.07049965777,100250.74058863791,13242,6294,0.13487566338938525,0.06277260360421943,0.46541089790969403,0.47,(0.45-0.48),0.47 (0.45-0.48),"13,242 / 98,157","6,294 /100,251"
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,0-6,2377056,2363586,40338.913073237505,40114.05065023956,66,24,0.0016361372920527975,5.733651832007807e-4,0.35043830733874526,0.35,(0.21-0.57),0.35 (0.21-0.57),"66 / 40,339","24 / 40,114"
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,7-13,1727646,1718454,28839.70704996578,28700.07665982204,96,42,0.0031900462733760386,0.001289195162736176,0.4041305524298291,0.4,(0.27-0.60),0.40 (0.27-0.60),"96 / 28,840","42 / 28,700"
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,14-27,1243680,1238502,31380.339493497606,31272.30390143737,132,30,0.004078987100395239,9.593153128260917e-4,0.23518468904526263,0.24,(0.15-0.35),0.24 (0.15-0.35),"132 / 31,380","30 / 31,272"
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,28-41,482364,481284,13077.752224503765,13059.980835044491,72,12,0.005276136052701381,8.42267698470365e-4,0.1596372212651954,0.16,(0.08-0.30),0.16 (0.08-0.30),"72 / 13,078","12 / 13,060"
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,42-69,215922,215910,8570.083504449007,8592.265571526352,42,18,0.004434029141054807,0.0016293723562728526,0.3674699250815575,0.37,(0.18-0.69),0.37 (0.18-0.69),"42 /  8,570","18 /  8,592"
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,All,2377056,2363586,122206.79534565366,121738.67761806982,396,120,0.0032158604510365077,9.446463708172432e-4,0.2937460705152094,0.29,(0.24-0.36),0.29 (0.24-0.36),"396 /122,207","120 /121,739"
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,0-6,1975362,1988832,33242.13278576318,33467.09650924025,120,42,0.0034895474591714547,0.0011952037724263299,0.3425096768020787,0.34,(0.23-0.49),0.34 (0.23-0.49),"120 / 33,242","42 / 33,467"
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,7-13,1404312,1414068,22800.03011635866,22963.991786447637,108,42,0.004736835848410205,0.001611218134202426,0.3401464998503567,0.34,(0.23-0.50),0.34 (0.23-0.50),"108 / 22,800","42 / 22,964"
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,14-27,924648,932058,24542.450376454482,24787.975359342916,174,24,0.00700826516349049,9.682113868551221e-4,0.1381527902081977,0.14,(0.09-0.21),0.14 (0.09-0.21),"174 / 24,542","24 / 24,788"
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,28-41,394578,400542,10945.782340862423,11179.066392881588,102,12,0.008953220240288329,8.050761739576807e-4,0.08992029150974555,0.09,(0.04-0.18),0.09 (0.04-0.18),"102 / 10,946","12 / 11,179"
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,42-69,189492,195744,7663.57015742642,8079.542778918549,96,24,0.012396311125036127,0.0025991569788817756,0.20967180902973673,0.21,(0.12-0.34),0.21 (0.12-0.34),"96 /  7,664","24 /  8,080"
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,All,1975362,1988832,99193.96577686517,100477.67282683094,594,132,0.0059378611933405675,0.0013037722343129205,0.21956933512947857,0.22,(0.18-0.27),0.22 (0.18-0.27),"594 / 99,194","132 /100,478"
pfizer,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,0-6,2377056,2363586,40339.30458590007,40114.18754277892,18,6,3.222663388338115e-4,9.971534374800152e-5,0.3094190479491046,0.31,(0.07-1.00),0.31 (0.07-1.00),"18 / 40,339","6 / 40,114"
pfizer,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,7-13,1727700,1718472,28841.248459958933,28700.673511293633,18,6,4.5074331709489773e-4,2.090543275104334e-4,0.46379906164292595,0.46,(0.14-1.31),0.46 (0.14-1.31),"18 / 28,841","6 / 28,701"
pfizer,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,14-27,1243806,1238538,31385.80424366872,31273.648186173854,24,6,7.32815377979032e-4,1.2790321027427842e-4,0.17453674433936087,0.17,(0.04-0.51),0.17 (0.04-0.51),"24 / 31,386","6 / 31,274"
pfizer,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,28-41,482514,481308,13083.08281998631,13060.92539356605,18,0,0.001070084183722583,0,0,0,(NA-0.30),0.00 (NA-0.30),"18 / 13,083","0 / 13,061"
pfizer,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,42-69,216036,215928,8574.496919917865,8593.24024640657,12,6,9.329993438351637e-4,1.1637053908950925e-4,0.12472735362402232,0.12,(0.00-0.93),0.12 (0.00-0.93),"12 /  8,574","6 /  8,593"
pfizer,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,All,2377056,2363586,122223.9370294319,121742.67488021903,72,18,5.809009407290078e-4,1.232106984240185e-4,0.21210276965534594,0.21,(0.11-0.37),0.21 (0.11-0.37),"72 /122,224","18 /121,743"
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,0-6,1975362,1988832,33242.75154004107,33467.2553045859,36,12,0.0010829428471538468,2.09159667749653e-4,0.19314007964442378,0.19,(0.07-0.44),0.19 (0.07-0.44),"36 / 33,243","12 / 33,467"
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,7-13,1404384,1414092,22802.05338809035,22964.728268309376,36,12,0.0015349494803955116,3.483603161566582e-4,0.2269523007798901,0.23,(0.09-0.50),0.23 (0.09-0.50),"36 / 22,802","12 / 22,965"
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,14-27,924786,932100,24549.420944558522,24789.399041752225,54,12,0.001995973758837723,2.823787695784822e-4,0.14147418939160525,0.14,(0.05-0.31),0.14 (0.05-0.31),"54 / 24,549","12 / 24,789"
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,28-41,394794,400566,10954.001368925394,11179.972621492128,30,6,0.002647434396189504,2.6833697197369406e-4,0.1013573640804531,0.1,(0.02-0.33),0.10 (0.02-0.33),"30 / 10,954","6 / 11,180"
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,42-69,189696,195762,7674.729637234771,8080.514715947981,36,12,0.004430123484095826,0.0011137904349381718,0.25141295472613506,0.25,(0.11-0.54),0.25 (0.11-0.54),"36 /  7,675","12 /  8,081"
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,All,1975362,1988832,99222.9568788501,100481.86995208761,186,36,0.001844331249102368,3.383694990570149e-4,0.18346460226258088,0.18,(0.12-0.27),0.18 (0.12-0.27),"186 / 99,223","36 /100,482"
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0-6,2377056,2363586,40338.488706365504,40113.99041752225,138,42,0.0033218894484476433,9.223714622975524e-4,0.27766470757435563,0.28,(0.19-0.40),0.28 (0.19-0.40),"138 / 40,338","42 / 40,114"
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,7-13,1727580,1718442,28837.634496919916,28699.78370978782,186,60,0.006311197266177953,0.00209060808982813,0.33125380203718424,0.33,(0.24-0.45),0.33 (0.24-0.45),"186 / 28,838","60 / 28,700"
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,14-27,1243524,1238484,31372.80219028063,31271.42778918549,270,60,0.008574305806936713,0.001790772086823817,0.20885330277992437,0.21,(0.15-0.28),0.21 (0.15-0.28),"270 / 31,373","60 / 31,271"
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,28-41,482148,481260,13070.565366187542,13059.219712525668,156,24,0.01185870661731068,0.0017612078291277767,0.14851601325197333,0.15,(0.09-0.23),0.15 (0.09-0.23),"156 / 13,071","24 / 13,059"
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,42-69,215766,215892,8563.460643394936,8591.241615331965,96,42,0.011093645893412758,0.004772302053155068,0.4301833769535397,0.43,(0.29-0.63),0.43 (0.29-0.63),"96 /  8,563","42 /  8,591"
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,All,2377056,2363586,122182.95140314853,121735.66324435319,840,222,0.006834013996313424,0.001782550767924335,0.2608351064083163,0.26,(0.22-0.30),0.26 (0.22-0.30),"840 /122,183","222 /121,736"
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,0-6,1975362,1988832,33239.70704996578,33466.75427789186,432,108,0.012996504432202714,0.0030776811860731236,0.23680838198671722,0.24,(0.19-0.29),0.24 (0.19-0.29),"432 / 33,240","108 / 33,467"
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,7-13,1404000,1414014,22792.03011635866,22962.516084873376,372,120,0.016277619769101654,0.0050081619790679904,0.3076716405782211,0.31,(0.25-0.38),0.31 (0.25-0.38),"372 / 22,792","120 / 22,963"
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,14-27,924102,931968,24514.973305954827,24784.511978097195,636,90,0.025739371286475212,0.0036313000667326295,0.14107959461467892,0.14,(0.11-0.18),0.14 (0.11-0.18),"636 / 24,515","90 / 24,785"
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,28-41,393702,400464,10910.302532511978,11176.531143052704,384,36,0.03501277795566762,0.0032210351798086733,0.0919959902606721,0.09,(0.06-0.13),0.09 (0.06-0.13),"384 / 10,910","36 / 11,177"
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,42-69,188556,195684,7609.278576317591,8076.328542094456,408,60,0.052961656740267024,0.006810025089164675,0.12858406455376192,0.13,(0.10-0.17),0.13 (0.10-0.17),"408 /  7,609","60 /  8,076"
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,All,1975362,1988832,99066.29158110883,100466.64202600958,2220,402,0.02239914268097168,0.003971467463764777,0.17730444063551515,0.18,(0.16-0.20),0.18 (0.16-0.20),"2,220 / 99,066","402 /100,467"
pfizer,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0-6,2377056,2363586,40308.62422997947,40097.560574948664,3696,2364,0.09159330219100065,0.05893126579566307,0.6434014757189666,0.64,(0.61-0.68),0.64 (0.61-0.68),"3,696 / 40,309","2,364 / 40,098"
pfizer,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,7-13,1724250,1716450,28757.99589322382,28652.569472963725,2646,1824,0.09187010144272705,0.06362431131072431,0.6925464357997743,0.69,(0.65-0.74),0.69 (0.65-0.74),"2,646 / 28,758","1,824 / 28,653"
pfizer,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,14-27,1238442,1235514,31177.37440109514,31159.81656399726,3054,2154,0.0978273526423978,0.0689991224943268,0.7053152378205417,0.71,(0.67-0.75),0.71 (0.67-0.75),"3,054 / 31,177","2,154 / 31,160"
pfizer,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,28-41,477420,478590,12912.826830937714,12970.075290896646,1404,936,0.10849676978888603,0.07216611924041441,0.6651453253478041,0.67,(0.61-0.72),0.67 (0.61-0.72),"1,404 / 12,913","936 / 12,970"
pfizer,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,42-69,212436,213996,8409.89185489391,8501.125256673511,840,630,0.09976347074091882,0.07363731048528906,0.7381189721889467,0.74,(0.66-0.82),0.74 (0.66-0.82),"840 /  8,410","630 /  8,501"
pfizer,noncovidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,All,2377056,2363586,121566.71321013005,121381.1471594798,11628,7902,0.09561827981569039,0.06506776533939826,0.6804950420026383,0.68,(0.66-0.70),0.68 (0.66-0.70),"11,628 /121,567","7,902 /121,381"
pfizer,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,0-6,1975362,1988832,33180.711841204655,33441.83436002738,7482,3888,0.2254924498246798,0.11626156502489228,0.5155896133785657,0.52,(0.50-0.54),0.52 (0.50-0.54),"7,482 / 33,181","3,888 / 33,442"
pfizer,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,7-13,1397388,1410876,22629.979466119097,22887.148528405203,5430,3210,0.23994719076655052,0.1401659973508083,0.5841535252112147,0.58,(0.56-0.61),0.58 (0.56-0.61),"5,430 / 22,630","3,210 / 22,887"
pfizer,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,14-27,913686,927300,24069.724845995894,24604.150581793292,6636,3654,0.27553285475563977,0.1483083103344444,0.538259985241955,0.54,(0.52-0.56),0.54 (0.52-0.56),"6,636 / 24,070","3,654 / 24,604"
pfizer,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,28-41,381570,396060,10471.668720054757,11024.594113620808,3228,1776,0.3078783416654095,0.1608222472162917,0.5223564812852839,0.52,(0.49-0.55),0.52 (0.49-0.55),"3,228 / 10,472","1,776 / 11,025"
pfizer,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,42-69,178206,192276,7060.320328542094,7885.09787816564,2460,1452,0.3484261174461432,0.1836375429161898,0.5270487306238602,0.53,(0.49-0.56),0.53 (0.49-0.56),"2,460 /  7,060","1,452 /  7,885"
pfizer,noncovidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,All,1975362,1988832,97412.4052019165,99842.82546201232,25230,13968,0.2589813889484341,0.1398798555166461,0.5401154734887056,0.54,(0.53-0.55),0.54 (0.53-0.55),"25,230 / 97,412","13,968 / 99,843"
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,0-6,2377056,2363586,40339.39767282683,40114.217659137576,12,0,1.983172893379345e-4,0,0,0,(NA-0.59),0.00 (NA-0.59),"12 / 40,339","0 / 40,114"
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,7-13,1727712,1718478,28841.61259411362,28700.81040383299,6,6,2.0803275061064233e-4,6.96844434655023e-5,0.3349686203780716,0.33,(0.03-1.87),0.33 (0.03-1.87),"6 / 28,842","6 / 28,701"
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,14-27,1243830,1238544,31387.11293634497,31273.856262833677,12,6,3.823225163887087e-4,1.2790235928639412e-4,0.3345404829789186,0.33,(0.08-1.10),0.33 (0.08-1.10),"12 / 31,387","6 / 31,274"
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,28-41,482550,481314,13084.295687885011,13061.05954825462,18,6,0.0012228399893786177,7.65634668692428e-5,0.06261118996292253,0.06,(0.00-0.40),0.06 (0.00-0.40),"18 / 13,084","6 / 13,061"
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,42-69,216060,215934,8575.581108829569,8593.407255304586,18,6,0.0018657627742015197,1.1636827748187012e-4,0.06237035012753517,0.06,(0.00-0.40),0.06 (0.00-0.40),"18 /  8,576","6 /  8,593"
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,All,2377056,2363586,122228,121743.35112936345,60,12,4.74523022548025e-4,6.571200747956468e-5,0.13848012500365917,0.14,(0.06-0.29),0.14 (0.06-0.29),"60 /122,228","12 /121,743"
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,0-6,1975362,1988832,33243.019849418204,33467.30184804928,12,6,3.308965325601282e-4,2.9879910981180193e-5,0.09029986125874748,0.09,(0.00-0.62),0.09 (0.00-0.62),"12 / 33,243","6 / 33,467"
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,7-13,1404420,1414098,22803.019849418208,22964.922655715265,48,12,0.002061130512992083,4.7899138024148485e-4,0.23239255215631496,0.23,(0.11-0.45),0.23 (0.11-0.45),"48 / 22,803","12 / 22,965"
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,14-27,924852,932112,24552.635181382615,24789.80698151951,144,30,0.005783493256466154,0.0010084790098864903,0.17437195223820387,0.17,(0.11-0.27),0.17 (0.11-0.27),"144 / 24,553","30 / 24,790"
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,28-41,394890,400572,10957.681040383299,11180.169746748803,138,12,0.012411385173449321,8.944408024670648e-4,0.07206615458043072,0.07,(0.03-0.14),0.07 (0.03-0.14),"138 / 10,958","12 / 11,180"
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,42-69,189786,195762,7679.975359342916,8080.777549623545,126,12,0.016276093887193768,0.0011137542080241125,0.06842883899191735,0.07,(0.03-0.13),0.07 (0.03-0.13),"126 /  7,680","12 /  8,081"
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,All,1975362,1988832,99236.33127994524,100482.9787816564,462,60,0.0046454760474721815,5.573083190704835e-4,0.11996796741073303,0.12,(0.09-0.16),0.12 (0.09-0.16),"462 / 99,236","60 /100,483"
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,0-6,2377056,2363586,40339.39767282683,40114.217659137576,120,24,0.002974759340069017,5.484339788685531e-4,0.18436246975724394,0.18,(0.11-0.29),0.18 (0.11-0.29),"120 / 40,339","24 / 40,114"
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,7-13,1727712,1718478,28841.61259411362,28700.81040383299,132,54,0.0045073762632305845,0.001707268864904806,0.3787722091967424,0.38,(0.27-0.53),0.38 (0.27-0.53),"132 / 28,842","54 / 28,701"
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,14-27,1243830,1238544,31387.11293634497,31273.856262833677,210,66,0.006595063407705225,0.0019505109791175105,0.29575318060455125,0.3,(0.22-0.40),0.30 (0.22-0.40),"210 / 31,387","66 / 31,274"
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,28-41,482550,481314,13084.295687885011,13061.05954825462,114,30,0.00848345242631416,0.0020672136054695556,0.2436759825584012,0.24,(0.15-0.37),0.24 (0.15-0.37),"114 / 13,084","30 / 13,061"
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,42-69,216060,215934,8575.581108829569,8593.407255304586,96,24,0.011194576645209118,0.0025601021046011427,0.2286912838009623,0.23,(0.14-0.37),0.23 (0.14-0.37),"96 /  8,576","24 /  8,593"
