treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_descr,period_id,term_left,term_right,term_midpoint,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
pfizer,postest,age65plus-FALSE,age65plus,FALSE,BNT162b2,Positive SARS-CoV-2 test,Aged 18-64,Age,Aged 18-64,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.4783322558896046,0.02467970226964452,0.024659864987598867,-59.94891929185497,0,-1.5266647031289187,-1.4299998086502905,NA,Full adjustment,3,14,28,21,0.2280176465463457,0.21725908378340444,0.23930896803545165,0.7719823534536543,0.7606910319645483,0.7827409162165956
pfizer,postest,age65plus-FALSE,age65plus,FALSE,BNT162b2,Positive SARS-CoV-2 test,Aged 18-64,Age,Aged 18-64,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.3160480604760743,0.03622656788070875,0.03607783145481039,-36.47802562979712,2.4739934713289717e-291,-1.386759310767809,-1.2453368101843396,NA,Full adjustment,4,28,42,35,0.26819309331093766,0.2498837896061048,0.2878439430307571,0.7318069066890623,0.7121560569692429,0.7501162103938952
pfizer,postest,age65plus-FALSE,age65plus,FALSE,BNT162b2,Positive SARS-CoV-2 test,Aged 18-64,Age,Aged 18-64,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-0.9657560180681687,0.040910293789028614,0.040783502656292436,-23.680065594345496,5.786906489898212e-124,-1.0456902144378954,-0.8858218216984419,NA,Full adjustment,5,42,70,56,0.380695278407244,0.3514491603596549,0.412375135149722,0.6193047215927561,0.587624864850278,0.6485508396403451
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.24177596731935902,0.028525054219127998,0.028521203256600354,-8.47706056242236,2.3095473925994076e-17,-0.29767649849804223,-0.18587543614067584,NA,Unadjusted,1,0,7,3.5,0.7852320754944483,0.7425415141923902,0.830377023506813,0.2147679245055517,0.16962297649318703,0.25745848580760977
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.5969124452513813,0.030614301240124236,0.030663568278109874,-19.466503044836614,2.1120713439636113e-84,-0.6570119347139616,-0.5368129557888011,NA,Unadjusted,2,7,14,10.5,0.55050874067058575,0.5183980296846337,0.5846084595249716,0.44949125932941425,0.41539154047502835,0.48160197031536633
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.7066576440403651,0.04238845826226946,0.04242746723172277,-40.2253010937289,0,-1.789813951769795,-1.6235013363109352,NA,Unadjusted,3,14,28,21,0.181471321860393,0.16699123520087616,0.19720700082339154,0.8185286781396071,0.8027929991766085,0.8330087647991238
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.5473341056111583,0.05933255270838639,0.05923213737645585,-26.123219153428813,1.9865481766376843e-150,-1.6634269615963404,-1.431241249625976,NA,Unadjusted,4,28,42,35,0.2128145594023042,0.18948849634677878,0.239012064408979,0.7871854405976958,0.760987935591021,0.8105115036532212
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.3625965909260354,0.07816799635285915,0.07817952801165425,-17.42907159432982,4.964545650733627e-68,-1.515825650157218,-1.2093675316948527,NA,Unadjusted,5,42,70,56,0.2559951984006246,0.21962677508618897,0.29838593941224867,0.7440048015993754,0.7016140605877513,0.780373224913811
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.2454634731210884,0.028533924009478705,0.028531935702699712,-8.603113215969517,7.758237733627662e-18,-0.3013850395075923,-0.18954190673458446,NA,region- and trial-stratified,1,0,7,3.5,0.7823418597789908,0.7397928684187401,0.827338045135102,0.21765814022100916,0.172661954864898,0.26020713158125985
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.5990091658653927,0.030649346681440356,0.030734419387801776,-19.48984811807228,1.3387782196665546e-84,-0.6592475209512337,-0.5387708107795516,NA,region- and trial-stratified,2,7,14,10.5,0.5493556868840747,0.5172404006559415,0.5834650006634335,0.45064431311592534,0.41653499933656646,0.48275959934405854
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.7215993794170288,0.04258550626838535,0.042599548333739905,-40.413559456767274,0,-1.8050929599088323,-1.6381057989252252,NA,region- and trial-stratified,3,14,28,21,0.1787799821050886,0.1644591677573009,0.1943478277152895,0.8212200178949114,0.8056521722847105,0.8355408322426991
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,1,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.5739301262923342,0.06009787506524004,0.060042701004121075,-26.21351304939307,1.8639528448328916e-151,-1.6916116577949185,-1.4562485947897499,NA,region- and trial-stratified,4,28,42,35,0.20722914313481797,0.18422238117441875,0.23310912328145553,0.792770856865182,0.7668908767185445,0.8157776188255812
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,1,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.4051527461698652,0.0790119150264377,0.0779013783044616,-18.03758517183243,9.87664688722828e-73,-1.55783664199264,-1.2524688503470904,NA,region- and trial-stratified,5,42,70,56,0.24532958043707387,0.21059116283861132,0.2857983318300745,0.7546704195629261,0.7142016681699255,0.7894088371613887
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,2,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.25305018438996707,0.028551973609367287,0.028550456789175248,-8.863262197819184,7.770653979587469e-19,-0.30900805143891763,-0.1970923173410165,NA,Demographic adjustment,1,0,7,3.5,0.7764289162344998,0.7341748588384358,0.8211148266761102,0.22357108376550017,0.17888517332388976,0.2658251411615642
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.6089763397981294,0.030677168716790465,0.030775421895410493,-19.787749518681508,3.796180314520669e-87,-0.6692950583221593,-0.5486576212740994,NA,Demographic adjustment,2,7,14,10.5,0.5439073605152988,0.5120694296647534,0.5777248155907284,0.45609263948470125,0.4222751844092716,0.48793057033524656
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,2,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.7356727611940823,0.04263439690058461,0.042686068793819275,-40.66134011022816,0,-1.8193359186715672,-1.6520096037165974,NA,Demographic adjustment,3,14,28,21,0.17628156498804606,0.16213338494471413,0.1916643519484346,0.823718435011954,0.8083356480515654,0.8378666150552858
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,2,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.5941248365363005,0.06017164178336904,0.060122819980952154,-26.514472159511882,6.600682102011145e-155,-1.7119633983479519,-1.4762862747246492,NA,Demographic adjustment,4,28,42,35,0.20308618436078157,0.18051102940341618,0.22848464392747417,0.7969138156392184,0.7715153560725259,0.8194889705965838
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,2,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.430880110958453,0.07908190446689273,0.07798334419413043,-18.348534879402504,3.391343801353657e-75,-1.5837246569729393,-1.2780355649439668,NA,Demographic adjustment,5,42,70,56,0.23909839649543063,0.20520933860031432,0.2785840234982298,0.7609016035045694,0.7214159765017703,0.7947906613996857
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.26994777886465304,0.028566314952632958,0.02856406765403463,-9.45060704008392,3.3687131069676892e-21,-0.3259323227185264,-0.21396323501077968,NA,Full adjustment,1,0,7,3.5,0.763419359921652,0.7218540388976032,0.8073780677229926,0.236580640078348,0.1926219322770074,0.27814596110239675
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.6288352229724413,0.030699125975283247,0.030804853034855226,-20.413511541863997,1.2683640786595118e-92,-0.689211625469807,-0.5684588204750757,NA,Full adjustment,2,7,14,10.5,0.5332125131272084,0.5019716547782224,0.5663976868993683,0.4667874868727916,0.4336023131006317,0.49802834522177764
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.7590998446650608,0.042668806122786326,0.042696453341037666,-41.20013975433185,0,-1.8427833554810895,-1.675416333849032,NA,Full adjustment,3,14,28,21,0.17219980064821278,0.1583759953677899,0.1872302129778117,0.8278001993517872,0.8127697870221883,0.8416240046322101
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.6146715797754898,0.060227729461150514,0.06016454178874045,-26.837594566001815,1.1773015540626043e-158,-1.7325919148277762,-1.4967512447232034,NA,Full adjustment,4,28,42,35,0.19895600088679144,0.17682549886510643,0.22385623421349274,0.8010439991132086,0.7761437657865072,0.8231745011348935
pfizer,postest,age65plus-TRUE,age65plus,TRUE,BNT162b2,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.4354277131788262,0.07916725524945532,0.07806569499905358,-18.38743270262602,1.656399601048917e-75,-1.5884336638050598,-1.2824217625525927,NA,Full adjustment,5,42,70,56,0.23801354071255335,0.2042452780880822,0.2773647748081372,0.7619864592874467,0.7226352251918629,0.7957547219119178
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.8919333910764975,0.37639401474159645,0.3765236498893089,-2.3688641904398557,0.017842803965994324,-1.6299061841871114,-0.15396059796588346,NA,Unadjusted,1,0,7,3.5,0.4098625616058831,0.19594795628142989,0.8573057999383513,0.5901374383941169,0.14269420006164868,0.8040520437185701
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.0918174564087464,0.2492663990382912,0.2506212488400191,-4.356444082304028,1.321924440457731e-5,-1.5830260778956344,-0.6006088349218583,NA,Unadjusted,2,7,14,10.5,0.33560598983565504,0.20535274363477443,0.5484776021005486,0.664394010164345,0.45152239789945137,0.7946472563652256
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.435025580865961,0.24802593507443,0.24800185211287226,-5.7863502576296995,7.193214961725253e-9,-1.9211002791064193,-0.9489508826255029,NA,Unadjusted,3,14,28,21,0.23810927289538528,0.146445742262753,0.38714697308881146,0.7618907271046147,0.6128530269111885,0.853554257737247
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.840806623862647,0.41404643957968645,0.4144762746373896,-4.4412834618172115,8.942390435108836e-6,-2.653165194598263,-1.0284480531270312,NA,Unadjusted,4,28,42,35,0.15868937183397794,0.07042794175745386,0.35756144656033906,0.8413106281660221,0.6424385534396609,0.9295720582425462
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-0.6538540676005045,0.40311369215898635,0.4032942861818906,-1.6212827456365408,0.10495701373973623,-1.4442963436877996,0.13658820848679054,NA,Unadjusted,5,42,70,56,0.5200376492620862,0.2359120191471375,1.1463559916434973,0.4799623507379138,-0.14635599164349733,0.7640879808528624
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.8839419305253384,0.37644127844034175,0.37498838460663464,-2.357251495809929,0.018410773263116176,-1.618905658975196,-0.14897820207548074,NA,region- and trial-stratified,1,0,7,3.5,0.4131510846480872,0.198115386292003,0.8615878955221815,0.5868489153519127,0.1384121044778185,0.801884613707997
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.0678069425799834,0.24949189061336097,0.251843238969167,-4.2399666830472835,2.2355296460937537e-5,-1.561410620709465,-0.574203264450502,NA,region- and trial-stratified,2,7,14,10.5,0.34376158024615006,0.2098398578783652,0.5631533744262699,0.65623841975385,0.4368466255737301,0.7901601421216348
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.4553146362856693,0.24892560629850366,0.25373993554535884,-5.735457578476114,9.724943175569544e-9,-1.9526357713940872,-0.9579935011772513,NA,region- and trial-stratified,3,14,28,21,0.23332693922921838,0.14189956343426088,0.383661931386399,0.7666730607707817,0.6163380686136011,0.8581004365657391
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,1,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.8756613312786268,0.41545857997239666,0.42600138825875483,-4.402946523121054,1.067904960715502e-5,-2.7106087096298506,-1.0407139529274032,NA,region- and trial-stratified,4,28,42,35,0.15325358193682173,0.06649631744438458,0.35320242201546914,0.8467464180631783,0.6467975779845309,0.9335036825556154
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,1,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-0.6503102614714379,0.4038693902050681,0.4057295414862508,-1.6028171354968377,0.1089750325409114,-1.445525550248439,0.1449050273055632,NA,region- and trial-stratified,5,42,70,56,0.5218838311941942,0.2356222126979527,1.1559297832886228,0.47811616880580576,-0.15592978328862284,0.7643777873020473
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,2,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.8669791011931987,0.37654556202187783,0.37604158369696794,-2.3055405007863476,0.021136321202243256,-1.6040070619286602,-0.12995114045773726,NA,Demographic adjustment,1,0,7,3.5,0.42021907304950534,0.20108912486134137,0.878138335309515,0.5797809269504947,0.12186166469048498,0.7989108751386587
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.0483553288178262,0.2498151768381882,0.25424385250844456,-4.123424493746631,3.732808600331777e-5,-1.5466641230250908,-0.5500465346105615,NA,Demographic adjustment,2,7,14,10.5,0.3505137551831283,0.21295718922557902,0.5769229628704211,0.6494862448168717,0.4230770371295789,0.787042810774421
