treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,model_descr,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
pfizer,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,2,Demographic adjustment,-1.4467392986790624,0.3008178482864521,0.3025424411641932,-4.781938339335011,1.7361293811931446e-6,-2.0397115871557094,-0.8537670102024155,0.23533640009445791,0.13006621823731182,0.4258078843221959,0.7646635999055421,0.574192115677804,0.8699337817626882
pfizer,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,3,Full adjustment,-1.5209762604738841,0.30134333391242274,0.3020240907935995,-5.035943511914437,4.755007816224382e-7,-2.1129326008927944,-0.9290199200549739,0.21849847137336204,0.12088294468775923,0.39494059410789883,0.781501528626638,0.6050594058921012,0.8791170553122407
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,0,Unadjusted,-1.7647496976735146,0.17469755696303105,0.174700811474683,-10.101554095696091,5.437358182278406e-24,-2.1071569962338152,-1.4223423991132143,0.17122964029884258,0.12158313685647122,0.24114848880303816,0.8287703597011574,0.7588515111969618,0.8784168631435287
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,region- and trial-stratified,-1.7851068361583293,0.17526119145837582,0.17542478246478832,-10.17591021677134,2.5401390653584576e-24,-2.128933091785088,-1.4412805805315707,0.16777913516439044,0.11896414999735698,0.23662454779138253,0.8322208648356095,0.7633754522086175,0.8810358500026431
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,2,Demographic adjustment,-1.7461211335964084,0.1754116582728134,0.17547095995766684,-9.951054772924637,2.4952431179451754e-23,-2.0900378954461054,-1.4022043717467114,0.1744492983204125,0.12368244872707576,0.24605397126020986,0.8255507016795876,0.7539460287397901,0.8763175512729242
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,3,Full adjustment,-1.742745516981815,0.1754056916582306,0.17505181058632407,-9.955598351965671,2.3838450094707204e-23,-2.0858407611595373,-1.3996502728040925,0.17503916729586486,0.12420265149004642,0.24668322068861104,0.8249608327041351,0.753316779311389,0.8757973485099536
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unadjusted,-1.2471481926512598,0.10588064028178935,0.10597415637019378,-11.768418219765435,5.677913824992366e-32,-1.4548537224288556,-1.0394426628736642,0.2873230194974532,0.2334345076366575,0.3536517302815853,0.7126769805025468,0.6463482697184146,0.7665654923633425
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,1,region- and trial-stratified,-1.2370310162579259,0.10605643908643257,0.10620836270740727,-11.647209171897458,2.3709692390631995e-31,-1.445195582021411,-1.0288664504944407,0.2902446716818459,0.23569997337029508,0.35741187508474886,0.7097553283181541,0.6425881249152512,0.7643000266297049
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,2,Demographic adjustment,-1.1874141959818099,0.10618990212356899,0.10653452641907295,-11.145815688999264,7.505340034317248e-29,-1.3962180308732237,-0.978610361090396,0.3050089385808174,0.24753135184535774,0.3758330083064246,0.6949910614191825,0.6241669916935755,0.7524686481546423
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,3,Full adjustment,-1.2572598278672047,0.10636698086319132,0.10608437494036811,-11.851508090366112,2.1135255274817892e-32,-1.4651813820727697,-1.0493382736616397,0.2844323532461623,0.2310360818732049,0.3501693887691075,0.7155676467538377,0.6498306112308925,0.7689639181267951
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,0,Unadjusted,-1.6589328062557371,0.061136684204731326,0.06118945194724528,-27.11141795625155,7.22242705174778e-162,-1.7788619283060823,-1.539003684205392,0.19034200354503117,0.1688301788226279,0.21459479914192228,0.8096579964549688,0.7854052008580777,0.8311698211773721
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,1,region- and trial-stratified,-1.6173678169543722,0.06125947293409953,0.061502940871072054,-26.29740617354937,2.05329519602909e-152,-1.7379113660049699,-1.4968242679037744,0.19842029084544135,0.17588738160361936,0.22383988811610908,0.8015797091545587,0.7761601118838909,0.8241126183963806
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,2,Demographic adjustment,-1.598826937714899,0.061290740060888325,0.06156372102340319,-25.9702778054483,1.0732675924912575e-148,-1.7194896136750406,-1.4781642617547572,0.20213349415212983,0.17915756415146533,0.22805595539134774,0.7978665058478702,0.7719440446086523,0.8208424358485347
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,3,Full adjustment,-1.6011042380504021,0.061307370710314446,0.06152829908320599,-26.02224117857046,2.7744334765550168e-149,-1.7216974882834948,-1.4805109878173095,0.2016736992223664,0.17876244306407926,0.22752139801230004,0.7983263007776336,0.7724786019876999,0.8212375569359207
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,0,Unadjusted,-1.3914812763400661,0.3614068003543578,0.3618509148874632,-3.8454546308742135,1.2032912799025183e-4,-2.100696037292362,-0.68226651538777,0.24870662839912455,0.12237122366845242,0.5054700374431786,0.7512933716008754,0.49452996255682136,0.8776287763315476
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,1,region- and trial-stratified,-1.4057329385193804,0.3626413995586622,0.37158340433376,-3.7830885936357284,1.5489425039323562e-4,-2.1340230282663346,-0.6774428487724263,0.24518728337521953,0.11836016844815367,0.5079141464322406,0.7548127166247804,0.49208585356775936,0.8816398315518463
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,2,Demographic adjustment,-1.3420227819645614,0.3632868853215676,0.37273594253926373,-3.6004651787054147,3.1764836925097086e-4,-2.072571805085109,-0.6114737588440136,0.261316547213417,0.12586167342029123,0.5425506907056027,0.738683452786583,0.4574493092943973,0.8741383265797088
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,3,Full adjustment,-1.429082100465744,0.3648790826091702,0.36853800910064544,-3.8777061393292285,1.054459729493393e-4,-2.1514033252371036,-0.7067608756943844,0.2395286846364945,0.11632080725892792,0.4932392760649933,0.7604713153635055,0.5067607239350067,0.8836791927410721
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,0,Unadjusted,-2.275622208352328,0.16162603099800843,0.16199413015186756,-14.047559662927043,7.97345578354711e-45,-2.5931248691568825,-1.9581195475477737,0.10273296723470184,0.07478597817280595,0.14112354768509325,0.8972670327652982,0.8588764523149067,0.925214021827194
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,1,region- and trial-stratified,-2.221069393167898,0.16210010556163537,0.16373962557295835,-13.564641945380805,6.489578539520578e-42,-2.54199316213297,-1.9001456242028263,0.10849302506666088,0.07870936282110745,0.14954683999752255,0.8915069749333391,0.8504531600024774,0.9212906371788926
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,2,Demographic adjustment,-2.2109965259052213,0.16224098923426397,0.1639013558308588,-13.48980009773014,1.7958680994764572e-41,-2.5322372803509885,-1.8897557714594542,0.10959138342923289,0.07948099993999996,0.15110870938966128,0.8904086165707671,0.8488912906103387,0.9205190000600001
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,3,Full adjustment,-2.220120369267304,0.16226286165561538,0.16341041722224572,-13.586161806611372,4.837936893992056e-42,-2.540398901721569,-1.8998418368130385,0.1085960364128803,0.07883494612190288,0.14959227734299327,0.8914039635871197,0.8504077226570067,0.9211650538780971
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,0,Unadjusted,-1.3022794340339547,0.09187556955197232,0.0918236360147713,-14.182398895905868,1.1775142019619885e-45,-1.4822504535524215,-1.122308414515488,0.2719112822649906,0.22712597634737502,0.32552747427670403,0.7280887177350094,0.674472525723296,0.772874023652625
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,1,region- and trial-stratified,-1.2961052417660786,0.092096263375024,0.09232974772913938,-14.037786018525276,9.152757484162336e-45,-1.4770682220168605,-1.1151422615152966,0.27359530820178146,0.22830605081314426,0.3278686324931963,0.7264046917982185,0.6721313675068037,0.7716939491868557
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,2,Demographic adjustment,-1.2653643752470882,0.09221828514005645,0.09254634574294225,-13.672764333253937,1.4767666196955272e-42,-1.4467518798040468,-1.0839768706901296,0.28213647386133844,0.23533343931641995,0.3382476800327615,0.7178635261386616,0.6617523199672385,0.7646665606835801
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,3,Full adjustment,-1.3733351861078036,0.09238805581157747,0.09295352693994487,-14.774427946075503,2.1416786094458624e-49,-1.5555207511460691,-1.191149621069538,0.2532608772566442,0.21107943415830707,0.30387172584847827,0.7467391227433557,0.6961282741515218,0.7889205658416929
pfizer,noncoviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,0,Unadjusted,-1.8385205498143586,0.03419843598002261,0.034199710288054436,-53.75836620629306,0,-1.9055507502606492,-1.771490349368068,0.15905256247083796,0.14874070107965992,0.17007932223602537,0.840947437529162,0.8299206777639746,0.85125929892034
pfizer,noncoviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,1,region- and trial-stratified,-1.8212420456455571,0.03435284915424881,0.03450246140237912,-52.785858504575366,0,-1.8888656273722035,-1.7536184639189107,0.16182463248046994,0.15124327779760738,0.17314628497064638,0.83817536751953,0.8268537150293536,0.8487567222023926
pfizer,noncoviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,2,Demographic adjustment,-1.8310575843566426,0.03438316771468584,0.034569795767470816,-52.966977203828755,0,-1.8988131390137906,-1.7633020296994946,0.16024400657374188,0.1497462417673354,0.17147770347854355,0.8397559934262582,0.8285222965214565,0.8502537582326646
pfizer,noncoviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,3,Full adjustment,-1.8078886824213611,0.03442130687832274,0.034629171599989246,-52.207101668638316,0,-1.8757606115717973,-1.740016753270925,0.16400002767280103,0.15323836763153045,0.17551746010080418,0.8359999723271989,0.8244825398991958,0.8467616323684696
moderna,postest,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Aged 18-64,Age,Aged 18-64,0,Unadjusted,-0.7441824187498003,0.024295894015014197,0.02434834498544135,-30.56398367916877,3.6866330729248026e-205,-0.7919042980044217,-0.6964605394951788,0.4751225925111037,0.4529813619225205,0.49834606209048377,0.5248774074888962,0.5016539379095162,0.5470186380774795
moderna,postest,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Aged 18-64,Age,Aged 18-64,1,region- and trial-stratified,-0.7425801881461623,0.024311786663771432,0.024380463214464375,-30.458001622610944,9.385936022567206e-204,-0.7903650179729161,-0.6947953583194085,0.47588445864894086,0.4536791640061987,0.4991765898697989,0.5241155413510592,0.5008234101302012,0.5463208359938013
moderna,postest,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Aged 18-64,Age,Aged 18-64,2,Demographic adjustment,-0.797342748238336,0.024429858315838538,0.02449394167129844,-32.552651547000615,1.9205057374650595e-232,-0.8453499917535057,-0.7493355047231662,0.45052453205770604,0.429407042983787,0.4726805423950128,0.549475467942294,0.5273194576049872,0.5705929570162129
moderna,postest,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Aged 18-64,Age,Aged 18-64,3,Full adjustment,-0.845882713462899,0.02447764269672647,0.02453098293722522,-34.48221849191745,1.4819424792144163e-260,-0.893962556525227,-0.797802870400571,0.4291783494502367,0.4090317258937863,0.450317283419378,0.5708216505497633,0.549682716580622,0.5909682741062137
moderna,postest,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,0,Unadjusted,-0.5951903775020531,0.05402710455775555,0.053700224845816415,-11.083573285045977,1.5073419625722296e-28,-0.7004408841615561,-0.4899398708425499,0.5514575707589843,0.49636641545185295,0.6126632320008324,0.44854242924101573,0.3873367679991676,0.503633584548147
moderna,postest,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,1,region- and trial-stratified,-0.5814150657882167,0.054132635968730754,0.05395648299190253,-10.77562942483616,4.4870260990476754e-27,-0.6871678291847936,-0.47566230239163976,0.5591066338510502,0.502998631689756,0.6214733168679089,0.4408933661489498,0.37852668313209115,0.497001368310244
moderna,postest,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,2,Demographic adjustment,-0.6185038224810924,0.0544402766990763,0.05425713023586308,-11.399493850713679,4.205569894811168e-30,-0.7248458436478832,-0.5121618013143016,0.5387499003760224,0.4843992364192372,0.5991988288436682,0.46125009962397756,0.40080117115633185,0.5156007635807628
moderna,postest,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,3,Full adjustment,-0.6504553343715256,0.05452625010707066,0.05431133664788389,-11.976419188292414,4.7228597478770234e-33,-0.7569035981536083,-0.5440070705894429,0.5218081254848502,0.46911675443748474,0.5804178112301853,0.4781918745151498,0.4195821887698147,0.5308832455625152
moderna,covidemergency,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,0,Unadjusted,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidemergency,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,1,region- and trial-stratified,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidemergency,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,2,Demographic adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidemergency,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,3,Full adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidemergency,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,0,Unadjusted,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidemergency,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,1,region- and trial-stratified,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidemergency,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,2,Demographic adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidemergency,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,3,Full adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,0,Unadjusted,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,1,region- and trial-stratified,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,2,Demographic adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,3,Full adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,0,Unadjusted,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,region- and trial-stratified,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,2,Demographic adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,3,Full adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,Unadjusted,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,1,region- and trial-stratified,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderna,covidadmitted,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,2,Demographic adjustment,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
