treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_descr,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.2129094895154549,0.1395205799904551,0.14321694101451565,-8.469036420715907,2.4743130954813453e-17,-1.4936095358799029,-0.9322094431510068,NA,Demographic adjustment,0.29733093848793324,0.22456063124996245,0.39368292870404875,0.7026690615120668,0.6063170712959512,0.7754393687500376
pfizer,covidemergency,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.2685017092470678,0.14051536443606855,0.1435750530368186,-8.835112245591658,9.999780172626613e-19,-1.5499036422776604,-0.9870997762164753,NA,Full adjustment,0.2812527045738774,0.21226842654344497,0.37265591081173227,0.7187472954261226,0.6273440891882678,0.7877315734565551
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7004363372432902,0.10784292953480726,0.10935338092789464,-15.549920110513298,1.5930440914069062e-54,-1.9147650254496529,-1.4861076490369276,NA,Unadjusted,0.18260382981550125,0.147376458234935,0.226251594471989,0.8173961701844987,0.773748405528011,0.8526235417650649
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.69686398483929,0.10835827685397371,0.11000878752081304,-15.424803991392531,1.114931411396004e-53,-1.9124772463630029,-1.481250723315577,NA,region- and trial-stratified,0.1832573216024282,0.14771400898749915,0.2273531545930617,0.8167426783975718,0.7726468454069383,0.8522859910125009
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.6623683316520115,0.10877699377068968,0.11046963286712883,-15.048192779381122,3.5479473497958045e-51,-1.8788848334569461,-1.4458518298470768,NA,Demographic adjustment,0.18968920076022427,0.15276036405315846,0.2355453465175786,0.8103107992397758,0.7644546534824214,0.8472396359468415
pfizer,covidemergency,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 A&E attendance,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.66683206234809,0.10891956019720216,0.11016752925432133,-15.12997589789106,1.0273302211246378e-51,-1.8827564519523223,-1.4509076727438575,NA,Full adjustment,0.188844366211799,0.15217007762160073,0.23435747163523665,0.811155633788201,0.7656425283647633,0.8478299223783993
pfizer,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5586410567447135,0.28832502346867744,0.2904400726169465,-5.366480743173353,8.028776804359161e-8,-2.1278931387411264,-0.9893889747483006,NA,Unadjusted,0.21042182831729223,0.11908793147957782,0.3718038031417571,0.7895781716827077,0.6281961968582429,0.8809120685204221
pfizer,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.597307517747256,0.2891014205590517,0.2922075516556261,-5.466345782978678,4.594077506723555e-8,-2.1700237950029106,-1.0245912404916013,NA,region- and trial-stratified,0.20244085326392813,0.11417490008643331,0.3589431568514852,0.7975591467360719,0.6410568431485149,0.8858250999135667
pfizer,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5894478711367404,0.29037205181936115,0.2935648859134578,-5.41429832859951,6.152950721542007e-8,-2.164824474652727,-1.0140712676207533,NA,Demographic adjustment,0.20403823603911342,0.11477007788717573,0.36273916104578013,0.7959617639608866,0.6372608389542198,0.8852299221128243
pfizer,covidadmittedproxy1,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.6609900387574803,0.29241584272898075,0.29158298495826257,-5.696457353282242,1.2232247086154574e-8,-2.2324821877803593,-1.0894978897346015,NA,Full adjustment,0.1899508282960706,0.10726185536166372,0.3363853538492776,0.8100491717039294,0.6636146461507224,0.8927381446383362
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8244956094739349,0.1738122426044808,0.17504363600320574,-10.423090214148209,1.945279646224549e-25,-2.1675748317631567,-1.481416387184713,NA,Unadjusted,0.16129898129323328,0.11445485287677756,0.22731549350943808,0.8387010187067667,0.7726845064905619,0.8855451471232224
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8470146497607485,0.17475483038808043,0.17666499405290662,-10.454898887368797,1.3914711831419347e-25,-2.193271675433428,-1.5007576240880687,NA,region- and trial-stratified,0.1577072756971346,0.11155119165822222,0.2229611753858731,0.8422927243028654,0.7770388246141269,0.8884488083417778
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8023892075621726,0.17543818256376134,0.17772319766876218,-10.141552882260415,3.613096797985442e-24,-2.150720274210239,-1.454058140914106,NA,Demographic adjustment,0.16490442628119695,0.11640028744719376,0.23362029771161286,0.835095573718803,0.7663797022883871,0.8835997125528062
pfizer,covidadmittedproxy1,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7954915017485908,0.17548314417403027,0.17695675107109113,-10.146499022392566,3.434642775675468e-24,-2.142320360669149,-1.4486626428280327,NA,Full adjustment,0.16604582047626254,0.11738215783783092,0.23488420221177195,0.8339541795237375,0.765115797788228,0.8826178421621691
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.2952198207313117,0.10438023149802146,0.10473230372702001,-12.366956274610777,3.944886540942168e-35,-1.500491364054181,-1.0899482774084424,NA,Unadjusted,0.2738376625196491,0.22302054894003848,0.33623388414484767,0.726162337480351,0.6637661158551523,0.7769794510599615
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.2863230657202143,0.10459620647861852,0.1050229770578776,-12.248015641485088,1.7215685943249136e-34,-1.4921643183028306,-1.080481813137598,NA,region- and trial-stratified,0.2762847987603639,0.22488540484909206,0.3394319434703989,0.7237152012396362,0.660568056529601,0.775114595150908
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.2367181952112436,0.10511793347033185,0.10615207475541276,-11.650438279805574,2.2828171276285493e-31,-1.444772438616056,-1.028663951806431,NA,Demographic adjustment,0.2903354805265538,0.235799729363726,0.3574842578489926,0.7096645194734462,0.6425157421510074,0.764200270636274
pfizer,covidadmitted,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 hospitalisation,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.3070577887201107,0.10586745140532991,0.10525422288587176,-12.41810307352102,2.084453717696291e-35,-1.5133522747971708,-1.1007633026430506,NA,Full adjustment,0.2706150930074554,0.2201706668871079,0.3326170992659235,0.7293849069925447,0.6673829007340766,0.779829333112892
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7526466433520358,0.06053161029567397,0.0612893336649452,-28.596275053883847,7.474941439858299e-180,-1.8727715299717866,-1.632521756732285,NA,Unadjusted,0.1733146338806759,0.15369709486164937,0.19543610986421986,0.8266853661193241,0.8045638901357801,0.8463029051383506
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7012301489588657,0.06069718919486645,0.06158383211168786,-27.624623064598037,5.6327111474962e-168,-1.821932241927735,-1.5805280559899963,NA,region- and trial-stratified,0.18245893427358278,0.16171298025617448,0.20586636053280255,0.8175410657264173,0.7941336394671974,0.8382870197438255
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.6797470846172062,0.06091250352583306,0.06207225099056507,-27.061159500604003,2.8229190445226752e-161,-1.8014064609980445,-1.558087708236368,NA,Demographic adjustment,0.18642111884622198,0.16506656519721627,0.2105382971430686,0.8135788811537781,0.7894617028569314,0.8349334348027837
pfizer,covidadmitted,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 hospitalisation,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.6759100548535784,0.06099480388781787,0.06196009997413317,-27.048214182243573,4.008752896524867e-161,-1.7973496192813805,-1.5544704904257762,NA,Full adjustment,0.18713779630488245,0.16573757429349503,0.21130123905296097,0.8128622036951175,0.7886987609470391,0.834262425706505
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4212888487724886,0.35873824236021234,0.3591632701411954,-3.957222151958208,7.582640620599763e-5,-2.1252359228188618,-0.7173417747261156,NA,Unadjusted,0.24140268475618615,0.11940479462771394,0.4880478743687638,0.7585973152438139,0.5119521256312363,0.8805952053722861
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4249323907765283,0.3599151131424231,0.36790099725086434,-3.873140876008269,1.0744168042804484e-4,-2.1460050952645915,-0.703859686288465,NA,region- and trial-stratified,0.24052472434847336,0.11695043162668296,0.4946723344089803,0.7594752756515266,0.5053276655910197,0.883049568373317
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.3599280837240915,0.3616616850995006,0.364841625003969,-3.7274477212113535,1.9342866684688876e-4,-2.0750045287929386,-0.6448516386552443,NA,Demographic adjustment,0.25667923570454054,0.12555585887542256,0.5247403875213652,0.7433207642954595,0.4752596124786348,0.8744441411245775
pfizer,coviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,COVID-19 death,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4654922663517584,0.3666428065342256,0.35672620287035817,-4.108171069464021,3.988046733447751e-5,-2.164662776319389,-0.7663217563841277,NA,Full adjustment,0.23096426755102167,0.11478863751797742,0.4647192791797487,0.7690357324489783,0.5352807208202512,0.8852113624820226
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.4402130586166257,0.15974443357844062,0.16126315432660032,-15.131869823621038,9.981841264836568e-52,-2.756283033130087,-2.1241430841031645,NA,Unadjusted,0.08714228306969311,0.06352745952253779,0.11953535613846576,0.9128577169303069,0.8804646438615342,0.9364725404774622
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.375593921582402,0.16028370136906459,0.1632693619528182,-14.550151315400523,5.827400846207137e-48,-2.6955959907887594,-2.055591852376044,NA,region- and trial-stratified,0.09295926229989572,0.06750213913014999,0.12801704595878655,0.9070407377001043,0.8719829540412134,0.93249786086985
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.3669632065892166,0.16084731684765874,0.1647095435044477,-14.370528605862482,7.9224243390253e-47,-2.689787979767967,-2.044138433410466,NA,Demographic adjustment,0.09376503941328544,0.06789533303009712,0.1294917076594594,0.9062349605867146,0.8705082923405406,0.9321046669699029
pfizer,coviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,COVID-19 death,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.3659564906716564,0.16109533976080923,0.16407074234013583,-14.420343669603083,3.854186012288132e-47,-2.6875292365750734,-2.0443837447682394,NA,Full adjustment,0.0938594817012745,0.06804886448019157,0.1294599457687686,0.9061405182987254,0.8705400542312314,0.9319511355198085
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.3653779327331392,0.09018700045767375,0.08972522149518676,-15.217325853092309,2.7139985830581537e-52,-1.5412361353685844,-1.189519730097694,NA,Unadjusted,0.25528417750732646,0.21411626108812662,0.3043674074748078,0.7447158224926735,0.6956325925251923,0.7858837389118734
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.3602716208275245,0.09037206140764714,0.09016920567586295,-15.085766927096824,2.0092630063301152e-51,-1.5370000164668005,-1.1835432251882485,NA,region- and trial-stratified,0.25659107200801273,0.21502520687087703,0.3061919074155691,0.7434089279919873,0.6938080925844309,0.784974793129123
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.331320162990857,0.09076545144117117,0.09101447856661136,-14.627564580469414,1.8737510686779677e-48,-1.509705263053108,-1.1529350629286061,NA,Demographic adjustment,0.26412833857564233,0.22097509788797295,0.3157087830507358,0.7358716614243577,0.6842912169492642,0.779024902112027
pfizer,noncoviddeath,age65plus-FALSE,age65plus,FALSE,BNT162b2,Non-COVID-19 death,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4343132735532067,0.09135342674685668,0.09293834935564627,-15.432954033480133,9.82674826978951e-54,-1.6164690910728747,-1.2521574560335387,NA,Full adjustment,0.23827894029219318,0.1985986964530986,0.2858873416632877,0.7617210597078068,0.7141126583367123,0.8014013035469014
pfizer,noncoviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8844020763701586,0.03390706294914475,0.03386784219099615,-55.63986231372991,0,-1.950781827298597,-1.81802232544172,NA,Unadjusted,0.15191986875757615,0.1421628813049272,0.16234650220556024,0.8480801312424239,0.8376534977944398,0.8578371186950728
pfizer,noncoviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8684535099849418,0.034037830467838294,0.034122471643468336,-54.757273432817044,0,-1.9353323254696289,-1.8015746945002546,NA,region- and trial-stratified,0.1543621969177493,0.14437628093481986,0.1650387978066235,0.8456378030822507,0.8349612021933766,0.8556237190651801
pfizer,noncoviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8781410070080313,0.03416025520328327,0.034391056941797706,-54.611319744738736,0,-1.945546240004221,-1.8107357740118417,NA,Demographic adjustment,0.15287403352222492,0.14290913932486055,0.16353376862923144,0.847125966477775,0.8364662313707686,0.8570908606751395
pfizer,noncoviddeath,age65plus-TRUE,age65plus,TRUE,BNT162b2,Non-COVID-19 death,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8563929459672495,0.03420870679551955,0.03446818890602948,-53.8581516722079,0,-1.9239493548353903,-1.7888365370991086,NA,Full adjustment,0.1562351638916433,0.14602910105586728,0.1671545346766887,0.8437648361083567,0.8328454653233113,0.8539708989441327
moderna,postest,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.7748787740094464,0.024012795271431544,0.024849291300961602,-31.18313374110032,1.804016140054399e-213,-0.8235824900006756,-0.7261750580182171,NA,Unadjusted,0.4607596336564977,0.4388566354372961,0.4837557937245849,0.5392403663435024,0.5162442062754151,0.561143364562704
moderna,postest,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Aged 18-64,Age,Aged 18-64,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.775951912825475,0.02403804817033539,0.024907798084566744,-31.152971057135186,4.623228378297538e-213,-0.8247703000054216,-0.7271335256455285,NA,region- and trial-stratified,0.46026543982548035,0.43833566660232426,0.48329235158939626,0.5397345601745196,0.5167076484106037,0.5616643333976757
moderna,postest,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Aged 18-64,Age,Aged 18-64,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.8290987304625983,0.02444525688352134,0.025431210999061104,-32.60162209708408,3.8897813193120362e-233,-0.878942988103997,-0.7792544728211996,NA,Demographic adjustment,0.4364424614118546,0.41522157394826253,0.45874789287074147,0.5635575385881454,0.5412521071292585,0.5847784260517375
moderna,postest,age65plus-FALSE,age65plus,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Aged 18-64,Age,Aged 18-64,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.8789959815602222,0.02460478117356152,0.025573867610281208,-34.370866188688964,6.872118712479174e-259,-0.9291198410217687,-0.8288721220986757,NA,Full adjustment,0.41519957050498413,0.39490113323342624,0.4365413741307829,0.5848004294950159,0.5634586258692171,0.6050988667665738
moderna,postest,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.8227189186689601,0.05444889568678867,0.057708648128670076,-14.256423349834586,4.088797587565576e-46,-0.9358257905976481,-0.709612046740272,NA,Unadjusted,0.43923578313337064,0.3922618056362157,0.4918349694329079,0.5607642168666294,0.5081650305670922,0.6077381943637843
moderna,postest,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.8244265093398625,0.05455656637311898,0.05794401808448421,-14.227983087707562,6.142799675216355e-46,-0.9379946979049891,-0.7108583207747359,NA,region- and trial-stratified,0.43848638821974184,0.391411948103842,0.4912223900814204,0.5615136117802582,0.5087776099185797,0.6085880518961579
moderna,postest,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.8595587540839553,0.0556958730206509,0.05938696693789639,-14.473861832055412,1.7723523774776262e-47,-0.9759550704333032,-0.7431624377346074,NA,Demographic adjustment,0.42334884205885287,0.37683228027364735,0.47560745576897717,0.5766511579411471,0.5243925442310229,0.6231677197263527
moderna,postest,age65plus-TRUE,age65plus,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Aged 65 and over,Age,Aged 65 and over,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.8891342430524765,0.055945615393239875,0.05954090840292598,-14.933165564682287,2.0051656349506883e-50,-1.0058322791290095,-0.7724362069759433,NA,Full adjustment,0.4110114347682032,0.36574011023648134,0.4618864455445956,0.5889885652317968,0.5381135544554043,0.6342598897635187
moderna,covidemergency,age65plus-FALSE,age65plus,FALSE,mRNA-1273,COVID-19 A&E attendance,Aged 18-64,Age,Aged 18-64,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.0802643933004699,0.29694158756899136,0.3083792533444741,-3.503038487786219,4.599829944169825e-4,-1.684676623434992,-0.4758521631659478,NA,Unadjusted,0.33950575073155487,0.18550441003660686,0.6213553346632072,0.6604942492684451,0.37864466533679275,0.8144955899633931
