treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_descr,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
pfizer,covidadmittedproxy1,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5225622502198515,0.22567830211848755,0.22560902863626375,-6.748676058858396,1.4920028085038308e-11,-1.9647478209339941,-1.0803766795057088,NA,Unadjusted,0.2181522096945715,0.14019123545332846,0.33946763105934513,0.7818477903054285,0.6605323689406548,0.8598087645466715
pfizer,covidadmittedproxy1,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5975135579007602,0.22791322006904624,0.22615162540966288,-7.063904824946275,1.6188764640230183e-12,-2.0407625987488927,-1.1542645170526278,NA,Full adjustment,0.20239914661621572,0.12992958894612444,0.3152893415829921,0.7976008533837843,0.684710658417008,0.8700704110538755
pfizer,covidadmitted,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7641932842415737,0.061693365526047476,0.06170340929794446,-28.591504169938055,8.568912754562289e-180,-1.8851297441888788,-1.6432568242942687,NA,Unadjusted,0.17132494128156597,0.15180936176912282,0.19334931102452016,0.828675058718434,0.8066506889754799,0.8481906382308771
pfizer,covidadmitted,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7681156900010646,0.061994100100321733,0.06213606913804851,-28.45554465431051,4.161061346003719e-178,-1.8899001476525303,-1.6463312323495989,NA,Full adjustment,0.17065425156363973,0.15108689446427478,0.19275578917688507,0.8293457484363602,0.8072442108231149,0.8489131055357252
pfizer,covidadmitted,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4316940852899083,0.0635376198471804,0.06356634245532079,-22.522832524086322,2.479992042147509e-112,-1.5562818271312764,-1.3071063434485402,NA,Unadjusted,0.23890385572432946,0.2109188477869649,0.27060195368409623,0.7610961442756705,0.7293980463159038,0.7890811522130351
pfizer,covidadmitted,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4408645036929961,0.06421676832194846,0.06432044507297556,-22.401345358513073,3.818711653842064e-111,-1.566930259505615,-1.3147987478803773,NA,Full adjustment,0.23672302227021097,0.20868480831853864,0.2685283597031468,0.763276977729789,0.7314716402968532,0.7913151916814614
pfizer,noncovidadmitted,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.5430857264185122,0.01060545625599221,0.010586310559837603,-51.300755192169916,0,-0.5638345138449499,-0.5223369389920745,NA,Unadjusted,0.5809528222240504,0.5690229488079485,0.5931328118789129,0.4190471777759496,0.40686718812108713,0.43097705119205154
pfizer,noncovidadmitted,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.5619484858539662,0.010680980650232813,0.01070159299819911,-52.51073236933345,0,-0.5829232227076424,-0.5409737490002899,NA,Full adjustment,0.5700971546896711,0.5582640488474202,0.582181078033359,0.42990284531032885,0.41781892196664105,0.4417359511525798
pfizer,noncovidadmitted,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.5267684691712325,0.014390107036255123,0.01429394068439122,-36.85257136588346,2.6599644726889838e-297,-0.5547840781097911,-0.49875286023267396,NA,Unadjusted,0.5905101414365295,0.5741962293474271,0.6072875601006462,0.40948985856347053,0.3927124398993538,0.4258037706525729
pfizer,noncovidadmitted,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.5350072982239652,0.01457217261718441,0.014530957097234561,-36.818448684690175,9.357368654188089e-297,-0.5634874507954416,-0.5065271456524888,NA,Full adjustment,0.5856650158147423,0.5692204699219593,0.6025846378931321,0.4143349841852577,0.3974153621068679,0.4307795300780407
pfizer,coviddeath,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.5848137317267903,0.2444897268830205,0.24449498973621933,-10.57205194476784,4.016097768307412e-26,-3.0640151060102703,-2.1056123574433103,NA,Unadjusted,0.07541012480672933,0.046699813587842656,0.12177108400378943,0.9245898751932706,0.8782289159962106,0.9533001864121573
pfizer,coviddeath,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.6329911438182316,0.2453315766381677,0.2459466216117574,-10.705538976561256,9.587112600016441e-27,-3.1150376642965765,-2.150944623339887,NA,Full adjustment,0.07186318731165102,0.0443768356937111,0.11637417607315578,0.928136812688349,0.8836258239268442,0.9556231643062889
pfizer,coviddeath,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.834850311426416,0.15901839792831432,0.15923271143341713,-11.523073964570749,1.0094431006548993e-30,-2.1469406909965727,-1.5227599318562592,NA,Unadjusted,0.15963739587381512,0.11684106447169917,0.21810908927097147,0.8403626041261849,0.7818909107290285,0.8831589355283008
pfizer,coviddeath,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.902215693754866,0.16110748279987966,0.16010025236574565,-11.881403468429857,1.478636667389045e-32,-2.216006422307501,-1.5884249652022309,NA,Full adjustment,0.14923758783461674,0.10904371497826754,0.2042470547443632,0.8507624121653833,0.7957529452556368,0.8909562850217325
pfizer,noncoviddeath,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.594932184911339,0.04361505657707955,0.04362865007498676,-36.55699138456149,1.3807501367125077e-292,-1.6804427677524136,-1.5094216020702642,NA,Unadjusted,0.20292228922898173,0.18629147391891768,0.2210377887924853,0.7970777107710183,0.7789622112075147,0.8137085260810824
pfizer,noncoviddeath,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.6403358183464192,0.04382996379682187,0.044224493174505906,-37.091116270655725,3.90698309799873e-301,-1.7270142322029882,-1.5536574044898501,NA,Full adjustment,0.1939149111705761,0.1778145310675017,0.21147311498416083,0.8060850888294239,0.7885268850158391,0.8221854689324983
pfizer,noncoviddeath,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5606334704179148,0.04602390864738459,0.04602293077042521,-33.909910653078036,4.759091263283391e-252,-1.6508367571909284,-1.4704301836449012,NA,Unadjusted,0.21000299836922334,0.19188927669303124,0.22982659627517177,0.7899970016307767,0.7701734037248282,0.8081107233069688
pfizer,noncoviddeath,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.60995444865963,0.04647465440253422,0.04688417625995248,-34.338972700152155,2.0575426497452606e-258,-1.7018457455739646,-1.5180631517452954,NA,Full adjustment,0.199896719431268,0.1823466477364015,0.21913590918955073,0.800103280568732,0.7808640908104493,0.8176533522635985
moderna,postest,cev-FALSE,cev,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.6299121099747906,0.0098179839420586,0.009829634265211233,-64.0829651418627,0,-0.6491778391158055,-0.6106463808337758,NA,Unadjusted,0.5326386125708186,0.5224751588648263,0.5429997709704816,0.46736138742918143,0.4570002290295184,0.4775248411351737
moderna,postest,cev-FALSE,cev,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.7466484845029858,0.010051960995129876,0.010107037045012065,-73.87412168153328,0,-0.7664579131016216,-0.72683905590435,NA,Full adjustment,0.4739523524946271,0.4646560088355784,0.4834346875188659,0.5260476475053729,0.516565312481134,0.5353439911644216
moderna,postest,cev-TRUE,cev,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.6943424650348785,0.046356654178176325,0.04638842107205431,-14.968012469240302,1.1881940123558396e-50,-0.7852620996357839,-0.6034228304339732,NA,Unadjusted,0.4994027147965108,0.4560001686434082,0.5469363581335825,0.5005972852034892,0.45306364186641745,0.5439998313565918
moderna,postest,cev-TRUE,cev,TRUE,mRNA-1273,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.7723176854130495,0.04730328277162645,0.04725999308382067,-16.341891630057184,4.9687150369257254e-60,-0.86494556976695,-0.6796898010591489,NA,Full adjustment,0.461941192292272,0.42107447118518226,0.5067741687967595,0.538058807707728,0.4932258312032405,0.5789255288148177
moderna,covidemergency,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4103997208663477,0.1913273939933202,0.1913937148766001,-7.369101549524205,1.7178177644880396e-13,-1.7855245088918117,-1.0352749328408837,NA,Unadjusted,0.24404571349039625,0.16770907302692578,0.35512873095109443,0.7559542865096037,0.6448712690489056,0.8322909269730743
moderna,covidemergency,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4668945606469275,0.1949712592325862,0.1996478159417816,-7.3474110083662625,2.020827505266321e-13,-1.858197089484901,-1.075592031808954,NA,Full adjustment,0.23064061465758673,0.15595354734819658,0.3410957559744443,0.7693593853424132,0.6589042440255557,0.8440464526518034
moderna,covidemergency,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.473316539872498,0.3698014111559896,0.3700598013246853,-3.9812931169463357,6.854136303758524e-5,-2.198620422594929,-0.7480126571500673,NA,Unadjusted,0.22916419127602025,0.11095612538668534,0.4733062404637132,0.7708358087239797,0.5266937595362868,0.8890438746133147
moderna,covidemergency,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5459658221862234,0.3757107321738282,0.386445825706733,-4.000472302576842,6.321618628867927e-5,-2.303385722547263,-0.7885459218251838,NA,Full adjustment,0.21310594934307062,0.09991996908651057,0.4545052011184258,0.7868940506569294,0.54549479888157415,0.9000800309134894
moderna,covidadmittedproxy1,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4186713721987174,0.39408543869991347,0.3941005443421246,-3.599770141314871,3.184985986783189e-4,-2.1910942453969122,-0.6462484990005228,NA,Unadjusted,0.24203537829741728,0.11179435120893029,0.5240079101858444,0.7579646217025827,0.47599208981415564,0.8882056487910697
moderna,covidadmittedproxy1,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.4155723440203374,0.3999370808503644,0.4220755789771284,-3.3538361718317873,7.969953542283906e-4,-2.2428252775694,-0.5883194104712748,NA,Full adjustment,0.2427866162074126,0.10615815404108277,0.5552596646192044,0.7572133837925874,0.4447403353807956,0.8938418459589172
moderna,covidadmittedproxy1,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.9509073778716712,0.7559304762617961,0.7562754709921433,-2.5796253517416257,0.009890755465641466,-3.433180063407338,-0.4686346923360043,NA,Unadjusted,0.14214503379411556,0.03228411183560724,0.6258561714572318,0.8578549662058844,0.3741438285427682,0.9677158881643928
moderna,covidadmittedproxy1,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.0055152517021355,0.7695254584600376,0.7688126329730106,-2.608587795893489,0.009091668598114494,-3.512360323188647,-0.4986701802156239,NA,Full adjustment,0.1345909296209673,0.02982643127076014,0.6073377727222312,0.8654090703790327,0.3926622272777688,0.9701735687292399
moderna,covidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8310642859412969,0.14269126779012356,0.1426985718327911,-12.831693144671904,1.0895672889753763e-37,-2.1107483473788693,-1.5513802245037245,NA,Unadjusted,0.16024293268856485,0.12114727225858837,0.21195522604770473,0.8397570673114352,0.7880447739522953,0.8788527277414117
moderna,covidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8520549442372487,0.1445729751775985,0.14589856970566467,-12.694126803117937,6.373684488888504e-37,-2.138010886256258,-1.5660990022182393,NA,Full adjustment,0.15691438446776396,0.11788910479646995,0.2088583512056198,0.843085615532236,0.7911416487943802,0.88211089520353
moderna,covidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5109292322926395,0.20892894898267686,0.2090812073038189,-7.226518594266039,4.955328071686026e-13,-1.9207208684522774,-1.1011375961330017,NA,Unadjusted,0.22070479661941955,0.14650131587956572,0.33249262614721403,0.7792952033805804,0.6675073738527859,0.8534986841204343
moderna,covidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5007329322123262,0.21187041159651132,0.21754401482971905,-6.898525493275527,5.254506170684375e-12,-1.9271113663308228,-1.0743544980938295,NA,Full adjustment,0.22296668078348014,0.14556808461342188,0.34151813477264453,0.7770333192165199,0.6584818652273554,0.8544319153865781
moderna,noncovidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.6370191505481898,0.02567103867470849,0.02564916201380874,-24.835865990679846,3.675753054122607e-136,-0.6872905843288878,-0.5867477167674918,NA,Unadjusted,0.5288665483243831,0.502936889809888,0.5561330489045545,0.47113345167561693,0.4438669510954455,0.49706311019011196
moderna,noncovidadmitted,cev-FALSE,cev,FALSE,mRNA-1273,Non-COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.6535710062625995,0.026271780928269747,0.026502962347458192,-24.660300146609128,2.8535878598152112e-134,-0.7055158579472386,-0.6016261545779603,NA,Full adjustment,0.5201848726504888,0.4938537501534831,0.5479199087792872,0.47981512734951115,0.4520800912207128,0.5061462498465169
moderna,noncovidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.684042687673525,0.049873169634713096,0.04979011302486465,-13.738524500475053,5.967967027178736e-43,-0.7816295159884383,-0.5864558593586118,NA,Unadjusted,0.504573032424941,0.4576596396580264,0.5562953841434191,0.495426967575059,0.44370461585658094,0.5423403603419736
moderna,noncovidadmitted,cev-TRUE,cev,TRUE,mRNA-1273,Non-COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.7309434077877829,0.05112619618562726,0.05118672885058164,-14.279939824274923,2.918533436946946e-46,-0.8312675528213402,-0.6306192627542255,NA,Full adjustment,0.48145456778242446,0.43549692096850284,0.5322620888410964,0.5185454322175755,0.4677379111589036,0.5645030790314971
moderna,coviddeath,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-3.2604268988611333,1.0190495643510054,1.0191395937143888,-3.199195594960723,0.0013781163613132883,-5.257903797760118,-1.2629499999621485,NA,Unadjusted,0.03837201355166138,0.0052062065503234315,0.2828184801690998,0.9616279864483386,0.7171815198309002,0.9947937934496766
moderna,coviddeath,cev-FALSE,cev,FALSE,mRNA-1273,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-3.2856170149452164,1.0240225042557252,1.0278793292164798,-3.196500719057887,0.0013910547978361698,-5.300223480662706,-1.2710105492277268,NA,Full adjustment,0.03741749081833616,0.004990478506835757,0.28054797094557427,0.9625825091816639,0.7194520290544257,0.9950095214931642
moderna,coviddeath,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.798668161077726,0.6236112157164158,0.6240387514753927,-2.88230203144468,0.003947811212031548,-3.021761638926837,-0.575574683228615,NA,Unadjusted,0.16551918638299795,0.04871532391578294,0.5623815846580789,0.8344808136170021,0.43761841534192114,0.9512846760842171
moderna,coviddeath,cev-TRUE,cev,TRUE,mRNA-1273,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8831325493050994,0.6377930006568757,0.6653217657408617,-2.8304087529860955,0.004648856954283079,-3.1871392482877825,-0.5791258503224161,NA,Full adjustment,0.15211285761905557,0.04128982207336489,0.5603880155240747,0.8478871423809444,0.4396119844759253,0.9587101779266352
