treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_descr,period_id,term_left,term_right,term_midpoint,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
pfizer,postest,cev-TRUE,cev,TRUE,BNT162b2,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.2625164377535791,0.038927628594684585,0.03892652656062731,-6.743895768473327,1.541951760896827e-11,-0.3388110278556504,-0.18622184765150773,NA,Unadjusted,1,0,7,3.5,0.7691137217628301,0.712617101147751,0.8300894211647969,0.2308862782371699,0.1699105788352031,0.287382898852249
pfizer,postest,cev-TRUE,cev,TRUE,BNT162b2,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.5109133487451872,0.04425914492311905,0.04426786350131401,-11.541405171496965,8.158150647012493e-31,-0.5976767668802978,-0.4241499306100766,NA,Unadjusted,2,7,14,10.5,0.5999473673211162,0.5500881356924007,0.6543257710920863,0.4000526326788838,0.34567422890791366,0.44991186430759933
pfizer,postest,cev-TRUE,cev,TRUE,BNT162b2,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.1205036476881953,0.044480446761584996,0.04448366354783375,-25.189104455915732,5.27325900550039e-140,-1.2076900261423467,-1.033317269234044,NA,Unadjusted,3,14,28,21,0.32611550593405475,0.29888690354998665,0.35582463449368906,0.6738844940659452,0.6441753655063109,0.7011130964500134
pfizer,postest,cev-TRUE,cev,TRUE,BNT162b2,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-0.8818195680980181,0.04944221571424874,0.04942771549499824,-17.84058921734411,3.4206984851957073e-71,-0.978696110306307,-0.7849430258897292,NA,Unadjusted,4,28,42,35,0.41402887214906275,0.37580078230234587,0.456145689540133,0.5859711278509372,0.543854310459867,0.6241992176976541
pfizer,postest,cev-TRUE,cev,TRUE,BNT162b2,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-0.5083420325816775,0.04323544203657332,0.04321389762137364,-11.76339234742508,6.026334900334503e-32,-0.593039715551171,-0.4236443496121841,NA,Unadjusted,5,42,70,56,0.6014920067110258,0.5526448458299718,0.6546566694092841,0.39850799328897424,0.34534333059071587,0.44735515417002825
pfizer,postest,cev-TRUE,cev,TRUE,BNT162b2,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.3117687559549521,0.03900066006891363,0.03898183498310091,-7.99779579617295,1.2666620987115943e-15,-0.38817174857311343,-0.23536576333679082,NA,Full adjustment,1,0,7,3.5,0.7321508141702291,0.6782958369173517,0.7902817406727571,0.2678491858297709,0.20971825932724286,0.32170416308264826
pfizer,postest,cev-TRUE,cev,TRUE,BNT162b2,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.5686657784004752,0.044349600084789984,0.04430418017639497,-12.835488121806106,1.0374701812037262e-37,-0.6555003759107827,-0.48183118089016763,NA,Full adjustment,2,7,14,10.5,0.5662804785381546,0.519182211308964,0.6176513243104342,0.43371952146184545,0.38234867568956576,0.480817788691036
pfizer,postest,cev-TRUE,cev,TRUE,BNT162b2,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.1920136062841826,0.04461591412530502,0.04443046669725831,-26.82874376284098,1.4933904955266904e-158,-1.2790957208271152,-1.10493149174125,NA,Full adjustment,3,14,28,21,0.3036092985531727,0.27828883750599753,0.33123357370006967,0.6963907014468274,0.6687664262999303,0.7217111624940025
pfizer,postest,cev-TRUE,cev,TRUE,BNT162b2,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-0.9624644909408271,0.0496206082109222,0.049477008666064796,-19.452762341328864,2.761463025338492e-84,-1.0594376459890902,-0.865491335892564,NA,Full adjustment,4,28,42,35,0.3819504117629248,0.34665069593681497,0.4208447257018024,0.6180495882370751,0.5791552742981976,0.653349304063185
pfizer,postest,cev-TRUE,cev,TRUE,BNT162b2,Positive SARS-CoV-2 test,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-0.6035327715292543,0.04353421819133701,0.04342484394453641,-13.89832908323414,6.483735786887925e-44,-0.6886439016948179,-0.5184216413636907,NA,Full adjustment,5,42,70,56,0.5468762306566212,0.502256716931635,0.5954596555408588,0.45312376934337883,0.4045403444591412,0.497743283068365
pfizer,covidemergency,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.1066699012919998,0.18015204700765208,0.18015221482389077,-6.142971388799376,8.099187653256331e-10,-1.4597617540819485,-0.7535780485020511,NA,Unadjusted,1,0,7,3.5,0.3306582543072719,0.23229161066575535,0.4706794224215639,0.6693417456927281,0.5293205775784361,0.7677083893342447
pfizer,covidemergency,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.2302243720707338,0.18441284480059808,0.1844146457401328,-6.670968930549582,2.5412002168767817e-11,-1.5916704359431069,-0.8687783081983607,NA,Unadjusted,2,7,14,10.5,0.292227002746812,0.2035852514168503,0.4194636916970558,0.707772997253188,0.5805363083029442,0.7964147485831496
pfizer,covidemergency,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-2.086464643717067,0.2164440289926479,0.21644063584110002,-9.63989333892387,5.424430922443181e-22,-2.5106804947565724,-1.662248792677562,NA,Unadjusted,3,14,28,21,0.12412518778882145,0.08121295544251322,0.1897118773680895,0.8758748122111786,0.8102881226319105,0.9187870445574868
pfizer,covidemergency,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.3316777487396165,0.3492573780911279,0.3492620030573982,-6.676013217379462,2.4552983509289806e-11,-3.016218695900435,-1.6471368015787982,NA,Unadjusted,4,28,42,35,0.09713264613195487,0.04898609993550454,0.19260057357122587,0.9028673538680452,0.8073994264287742,0.9510139000644955
pfizer,covidemergency,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.435144329538439,0.2703882511771602,0.2704463272073606,-5.306577258259691,1.1170282854961571e-7,-1.9652093906160006,-0.9050792684608774,NA,Unadjusted,5,42,70,56,0.2380809994140767,0.1401265423606938,0.4045098189613599,0.7619190005859233,0.5954901810386402,0.8598734576393062
pfizer,covidemergency,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.1134522674853604,0.18027927685098444,0.18002751362261213,-6.18490054703231,6.214163433931984e-10,-1.466299710411974,-0.7606048245587468,NA,Full adjustment,1,0,7,3.5,0.3284231969980743,0.23077785209521987,0.4673836563914796,0.6715768030019257,0.5326163436085204,0.7692221479047802
pfizer,covidemergency,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.238142859608466,0.1846244904692151,0.18457322290488262,-6.7081391337384115,1.971219405220443e-11,-1.5998997290125192,-0.8763859902044129,NA,Full adjustment,2,7,14,10.5,0.2899221444067354,0.20191676337287873,0.41628465320720426,0.7100778555932645,0.5837153467927958,0.7980832366271213
pfizer,covidemergency,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-2.095686320093854,0.2167964719185289,0.21663568167612166,-9.673781825225737,3.8970491080682686e-22,-2.5202844539453357,-1.6710881862423717,NA,Full adjustment,3,14,28,21,0.12298580705137542,0.08043672295179995,0.18804232918764976,0.8770141929486246,0.8119576708123503,0.9195632770482001
pfizer,covidemergency,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.340977621040149,0.34953299469035537,0.35054013312312143,-6.6782014378305705,2.4189241096225317e-11,-3.028023657097343,-1.6539315849829552,NA,Full adjustment,4,28,42,35,0.09623351232184205,0.04841122081553894,0.1912963304330798,0.9037664876781579,0.8087036695669202,0.951588779184461
pfizer,covidemergency,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.445083664548076,0.27081741910964946,0.2708755432143202,-5.3348620824166,9.561720573436346e-8,-1.9759899735408666,-0.9141773555552855,NA,Full adjustment,5,42,70,56,0.23572635379196735,0.1386240101892525,0.4008462444290467,0.7642736462080326,0.5991537555709533,0.8613759898107475
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.9698127127879808,0.25039154497030325,0.25038482063648243,-3.8732887653600585,1.0737647571276075e-4,-1.4605579435110074,-0.47906748206495403,NA,Unadjusted,1,0,7,3.5,0.3791540421575971,0.23210673614821878,0.6193606875443893,0.6208459578424028,0.38063931245561067,0.7678932638517812
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.6667582990541493,0.20509386908701055,0.20510906512201396,-3.2507500273452683,0.001151010108622332,-1.068764679595977,-0.2647519185123215,NA,Unadjusted,2,7,14,10.5,0.5133700755515868,0.3434325046651583,0.7673963031798583,0.48662992444841324,0.2326036968201417,0.6565674953348417
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.2774664263194715,0.20658935983421237,0.20660362919957018,-6.18317515170798,6.282494077918743e-10,-1.682402098625897,-0.8725307540130461,NA,Unadjusted,3,14,28,21,0.2787426215540285,0.1859268246335597,0.4178926264348625,0.7212573784459715,0.5821073735651374,0.8140731753664403
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.937987557879079,0.3228663518281062,0.3228240302312706,-6.003232028578257,1.934278866095251e-9,-2.570711030476439,-1.3052640852817192,NA,Unadjusted,4,28,42,35,0.14399343684946658,0.07648114566082084,0.27110093182538225,0.8560065631505334,0.7288990681746177,0.9235188543391791
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.3084520218431819,0.2672706281581347,0.2668285886832114,-4.903717507559221,9.403970459737072e-7,-1.831426445707928,-0.7854775979784357,NA,Unadjusted,5,42,70,56,0.27023805538143136,0.1601849096528968,0.4559019119502741,0.7297619446185686,0.5440980880497259,0.8398150903471032
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.9871520032938624,0.2507137798741451,0.25119093406534654,-3.9298870676481417,8.498576750326878e-5,-1.4794771873049168,-0.494826819282808,NA,Full adjustment,1,0,7,3.5,0.3726364485908714,0.22775673137306066,0.6096764823647334,0.6273635514091286,0.3903235176352666,0.7722432686269394
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.6913782577103874,0.20560314366325352,0.20511623316444613,-3.3706657295919356,7.498678617476198e-4,-1.093398687357222,-0.28935782806355287,NA,Full adjustment,2,7,14,10.5,0.5008852441582545,0.33507573859335243,0.7487442357620208,0.49911475584174547,0.25125576423797924,0.6649242614066475
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.3060965432659564,0.207358039095553,0.20679118693068477,-6.31601647367957,2.68391451556516e-10,-1.7113998219703883,-0.9007932645615244,NA,Full adjustment,3,14,28,21,0.2708753455987052,0.18061278982766985,0.406247270324691,0.7291246544012948,0.593752729675309,0.8193872101723302
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.9614396413419344,0.3235899282543472,0.32039966790611873,-6.121852916266635,9.249338579617843e-10,-2.5894114510965207,-1.333467831587348,NA,Full adjustment,4,28,42,35,0.14065578121417593,0.07506420604329633,0.2635616871449872,0.859344218785824,0.7364383128550128,0.9249357939567037
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.3416762905277162,0.26837117052181014,0.26745788611388116,-5.016402058739231,5.264809545398965e-7,-1.8658841146921386,-0.8174684663632938,NA,Full adjustment,5,42,70,56,0.26140710684749524,0.15475932439014622,0.44154803453463976,0.7385928931525048,0.5584519654653602,0.8452406756098538
pfizer,covidadmittedproxy1,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.5505506367983384,0.41612518929722264,0.41612581882303346,-3.7261582114368723,1.9442039799430285e-4,-2.3661422547287234,-0.7349590188679533,NA,Unadjusted,1,0,7,3.5,0.2121311344529628,0.09384204760252406,0.47952511005408444,0.7878688655470372,0.5204748899459155,0.906157952397476
pfizer,covidadmittedproxy1,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.4172983747484367,0.3940850553761878,0.3940878010598485,-3.596402555310758,3.226483692745934e-4,-2.189696271572325,-0.6449004779245481,NA,Unadjusted,2,7,14,10.5,0.24236792049224998,0.1119507460781532,0.5247147602100791,0.75763207950775,0.4752852397899209,0.8880492539218467
pfizer,covidadmittedproxy1,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.7192094013143724,0.41048530299179725,0.4104765154662564,-4.188325851873739,2.8101983075315273e-5,-2.5237285881277334,-0.9146902145010115,NA,Unadjusted,3,14,28,21,0.17920777334973825,0.08016016461015979,0.4006407195538708,0.8207922266502617,0.5993592804461292,0.9198398353898403
pfizer,covidadmittedproxy1,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-3.1424631129731897,1.021507908816318,1.021602945109922,-3.076012190465121,0.0020978926774632505,-5.144768091888686,-1.1401581340576934,NA,Unadjusted,4,28,42,35,0.04317631866995995,0.005829826191232938,0.3197684515352038,0.95682368133004,0.6802315484647963,0.994170173808767
pfizer,covidadmittedproxy1,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-2.2165794595345183,0.7453570805871023,0.74545899954495,-2.9734424842782543,0.0029447959057539615,-3.6776522505938805,-0.7555066684751561,NA,Unadjusted,5,42,70,56,0.10898124677022648,0.025282261627450765,0.46977253548778186,0.8910187532297735,0.5302274645122181,0.9747177383725493
pfizer,covidadmittedproxy1,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.5295795792080158,0.41635044622751494,0.41794110225780945,-3.659796968866885,2.524151637858813e-4,-2.348729087292294,-0.7104300711237376,NA,Full adjustment,1,0,7,3.5,0.21662672255216894,0.0954904451494187,0.49143280094951,0.783373277447831,0.5085671990504901,0.9045095548505813
pfizer,covidadmittedproxy1,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.4010697021534357,0.39436306902829193,0.39333473798189933,-3.5620288951389565,3.679998694740761e-4,-2.1719916224664573,-0.6301477818404143,NA,Full adjustment,2,7,14,10.5,0.24633331967380778,0.11395044449976022,0.5325130994258302,0.7536666803261922,0.46748690057416975,0.8860495555002398
pfizer,covidadmittedproxy1,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.6961786189510233,0.4110226910912083,0.4104769630711342,-4.132213915880784,3.592858068817031e-5,-2.500698683053824,-0.8916585548482227,NA,Full adjustment,3,14,28,21,0.18338296296966516,0.08202766725694662,0.4099752221673187,0.8166170370303348,0.5900247778326813,0.9179723327430533
