treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,period,model,model_descr,term_left,term_right,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,term_midpoint,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
pfizer,covidadmittedproxy1,none,none,,BNT162b2,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,2,0,Unadjusted,28,70,-1.774396498040651,0.303153491475515,0.30320950701883964,-5.852047699580873,4.855573157223262e-9,-2.3686762115677213,-1.1801167845135807,49,0.1695857639637047,0.09360455692685303,0.3072428552984578,0.8304142360362953,0.6927571447015421,0.906395443073147
pfizer,covidadmittedproxy1,none,none,,BNT162b2,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,2,3,Full adjustment,28,70,-1.80400007566855,0.30374068659289505,0.303035419889283,-5.953099727839271,2.6311085576531614e-9,-2.3979385846915173,-1.2100615666455825,49,0.16463900084038469,0.09090515354952725,0.29817892098881066,0.8353609991596154,0.7018210790111894,0.9090948464504728
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,0,Unadjusted,0,28,-1.452831635066875,0.05193197063084494,0.05193304045543489,-27.975092972143393,3.265271580398798e-172,-1.554618523967189,-1.3510447461665611,14,0.2339070101640955,0.21126996169734502,0.2589695618077723,0.7660929898359045,0.7410304381922277,0.788730038302655
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,1,3,Full adjustment,0,28,-1.4603561346068397,0.05199066683639575,0.05198931869151247,-28.089541685901153,1.3146795501967117e-173,-1.5622533268229792,-1.3584589423907003,14,0.232153582081095,0.2096630990356113,0.25705661092002446,0.7678464179189051,0.7429433890799755,0.7903369009643887
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,2,0,Unadjusted,28,70,-1.8932491488169845,0.0865021311906629,0.0864960359054156,-21.888276485725587,3.3597853679706925e-106,-2.062778263997082,-1.7237200336368865,49,0.15058175061458356,0.12710036055647547,0.17840125329996487,0.8494182493854164,0.8215987467000352,0.8728996394435246
pfizer,covidadmitted,none,none,,BNT162b2,COVID-19 hospitalisation, ,Main analysis,,2,3,Full adjustment,28,70,-1.904557666182891,0.08666738425925224,0.08656282854741836,-22.00202671449895,2.753944033999139e-107,-2.0742176925357465,-1.7348976398300353,49,0.14888848647113065,0.12565468965420976,0.1764182575649804,0.8511115135288694,0.8235817424350196,0.8743453103457902
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,1,0,Unadjusted,0,28,-0.5310700272136121,0.009651776150198235,0.0096384607526384,-55.09904961414495,0,-0.5499610631551861,-0.512178991272038,14,0.5879754831866317,0.5769722754230749,0.5991885287296541,0.41202451681336827,0.4008114712703459,0.42302772457692506
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,1,3,Full adjustment,0,28,-0.5465611821590547,0.009669144273218784,0.00966162193225208,-56.57033425563298,0,-0.5654976131785111,-0.5276247511395984,14,0.5789372509462566,0.5680773936150529,0.5900047146750736,0.4210627490537434,0.40999528532492635,0.43192260638494706
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,2,0,Unadjusted,28,70,-0.544307189164899,0.01831331110465324,0.018312018940060192,-29.724040311805716,3.7559665274837267e-194,-0.5801980867716323,-0.5084162915581657,49,0.5802436432003474,0.559787469089551,0.6014473421886329,0.4197563567996526,0.39855265781136706,0.440212530910449
pfizer,noncovidadmitted,none,none,,BNT162b2,Non-COVID-19 hospitalisation, ,Main analysis,,2,3,Full adjustment,28,70,-0.5742322789640055,0.01835722560423016,0.018369088230410557,-31.260793772733226,1.5926821659540405e-214,-0.6102350303244488,-0.5382295276035622,49,0.5631370350421238,0.5432231801494242,0.5837809059414644,0.43686296495787624,0.41621909405853563,0.45677681985057583
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,1,0,Unadjusted,0,28,-1.628211184704293,0.16714613047432678,0.16715360779502675,-9.740807908261832,2.0194238867158096e-22,-1.955826235868479,-1.300596133540107,14,0.1962803696066074,0.14144755935308856,0.27236937610733813,0.8037196303933926,0.7276306238926619,0.8585524406469114
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,1,3,Full adjustment,0,28,-1.6734476076520894,0.1674611748098094,0.16713585801923955,-10.012498978283006,1.3431612077189982e-23,-2.001027869894999,-1.34586734540918,14,0.1875991810823738,0.13519624764073543,0.2603138279125824,0.8124008189176262,0.7396861720874176,0.8648037523592645
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,2,0,Unadjusted,28,70,-2.652855475155189,0.2259037306579719,0.22589184481533756,-11.743918764857801,7.588685945467196e-32,-3.0955953553945617,-2.2101155949158167,49,0.07044975803864063,0.04524806575957558,0.10968796841117313,0.9295502419613594,0.8903120315888269,0.9547519342404244
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,2,3,Full adjustment,28,70,-2.7207486178563283,0.22630638062017533,0.2250176759459328,-12.0912661923949,1.1746232438953354e-33,-3.1617751585952614,-2.279722077117395,49,0.06582545786340405,0.042350495467779505,0.10231263778775257,0.9341745421365959,0.8976873622122474,0.9576495045322205
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,1,0,Unadjusted,0,28,-1.4534263746406546,0.04020142723489572,0.04020153462224521,-36.153504792735255,3.2774095548761697e-286,-1.5322199346234953,-1.374632814657814,14,0.23376793776859442,0.21605550545207478,0.2529324518448954,0.7662320622314056,0.7470675481551046,0.7839444945479253
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,1,3,Full adjustment,0,28,-1.4959334811894585,0.040254122873566195,0.04031321387798481,-37.10777031365373,2.10530744974311e-301,-1.574945928491369,-1.416921033887548,14,0.22403937054953682,0.20701874619444646,0.2424593930691054,0.7759606294504632,0.7575406069308945,0.7929812538055535
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,2,0,Unadjusted,28,70,-1.7493247683434232,0.05166309492456484,0.051662838244293435,-33.86040774747117,2.550638837146817e-251,-1.850582070641357,-1.6480674660454895,49,0.17389132074212288,0.15714566980668485,0.19242141044444833,0.8261086792578771,0.8075785895555516,0.8428543301933151
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,2,3,Full adjustment,28,70,-1.80227244562779,0.05178952326999129,0.051861557373428575,-34.751606718065695,1.3106671941068343e-264,-1.9039192302618677,-1.7006256609937125,49,0.16492368196514134,0.1489835725790843,0.18256926184597116,0.8350763180348586,0.8174307381540289,0.8510164274209158
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,0,Unadjusted,0,28,-0.6122884728917333,0.010177026223467221,0.010177314688999718,-60.162085147424314,0,-0.6322356431415032,-0.5923413026419634,14,0.5421088470488417,0.5314024457820573,0.5530309549406054,0.45789115295115834,0.4469690450593946,0.4685975542179427
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,3,Full adjustment,0,28,-0.7205495853384903,0.010241066630520547,0.010243575263610508,-70.34161089226198,0,-0.7406266239280923,-0.7004725467488884,14,0.48648481755346407,0.4768150381767705,0.49635069945568083,0.5135151824465359,0.5036493005443192,0.5231849618232295
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,2,0,Unadjusted,28,70,-0.6897801581523978,0.03184994334866458,0.031846335344510056,-21.659639977109894,4.930721918955741e-104,-0.7521978284672225,-0.6273624878375731,49,0.5016863485973758,0.47132951212058305,0.5339983724689333,0.4983136514026242,0.46600162753106666,0.528670487879417
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,2,3,Full adjustment,28,70,-0.8662566634836532,0.03198038543361292,0.03191376253524908,-27.14367077610682,3.007368754244119e-162,-0.928806488663905,-0.8037068383034013,49,0.42052276484013895,0.3950248958242851,0.4476664575274173,0.579477235159861,0.5523335424725827,0.6049751041757149
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,0,Unadjusted,0,28,-1.0903078258427363,0.18245413300184166,0.18245396951907883,-5.975796682947614,2.289684228907512e-9,-1.4479110349364996,-0.732704616748973,14,0.3361130135089729,0.23506080939311236,0.4806073719466791,0.6638869864910271,0.519392628053321,0.7649391906068876
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,3,Full adjustment,0,28,-1.14127580055861,0.18320837800169207,0.18378682409291408,-6.209780304934341,5.305872704760181e-10,-1.50149135661372,-0.7810602445035003,14,0.3194112566984079,0.22279764152192927,0.45792024641164963,0.680588743301592,0.5420797535883504,0.7772023584780707
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,2,0,Unadjusted,28,70,-16.759899265447093,1.0540973497409387,0.182912258255401,-91.62808127405648,0,-17.118400703958567,-16.401397826935618,49,5.2634224891961274e-8,3.67767235559383e-8,7.532921266800093e-8,0.9999999473657751,0.9999999246707874,0.9999999632232764
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,2,3,Full adjustment,28,70,-16.85271942892956,1.056611802503318,0.1883971216047338,-89.45316831478655,0,-17.221971002065853,-16.48346785579327,49,4.79685893431051e-8,3.315835877359936e-8,6.939383156079177e-8,0.9999999520314107,0.9999999306061684,0.9999999668416413
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,1,0,Unadjusted,0,28,-12.383351462386837,0.3868151131924063,0.22540051692763863,-54.93932148506262,0,-12.82512835766172,-11.941574567111955,14,4.187731149789423e-6,2.6922632595677076e-6,6.513884598987005e-6,0.9999958122688503,0.9999934861154011,0.9999973077367404
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,1,3,Full adjustment,0,28,-11.080795990149815,0.3884115242375602,0.23068896506077466,-48.03348953960843,0,-11.532938053299752,-10.628653926999878,14,1.5405345626849768e-5,9.801863343205211e-6,2.42121998208857e-5,0.9999845946543732,0.99997578780017915,0.9999901981366568
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,2,0,Unadjusted,28,70,-17.002478618365068,1.4142172432488975,0.365216436598064,-46.55452743786832,0,-17.71828968065933,-16.286667556070807,49,4.129689099579946e-8,2.0185734787384054e-8,8.448705107256373e-8,0.999999958703109,0.999999915512949,0.9999999798142652
moderna,covidadmittedproxy1,none,none,,mRNA-1273,COVID-19 hospitalisation (A&E proxy), ,Main analysis,,2,3,Full adjustment,28,70,-15.052536050173515,1.4249089213642725,0.3839010578476123,-39.209415401372894,0,-15.804968297181663,-14.300103803165367,49,2.9024627501197126e-7,1.3676957011496172e-7,6.159476854940354e-7,0.999999709753725,0.9999993840523145,0.9999998632304299
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,1,0,Unadjusted,0,28,-1.5945276622341091,0.12395091150591887,0.1239502428110724,-12.864256060107298,7.152726085242872e-38,-1.8374656740188058,-1.3515896504494125,14,0.2030043925018885,0.15922043169423283,0.25882848662414165,0.7969956074981115,0.7411715133758583,0.8407795683057672
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,1,3,Full adjustment,0,28,-1.6047415960049904,0.12439564044552147,0.12493620797392943,-12.84448777523209,9.236123202381652e-38,-1.849612063998898,-1.359871128011083,14,0.20094147228131573,0.15729817610433391,0.2566938554697602,0.7990585277186842,0.7433061445302398,0.8427018238956661
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,2,0,Unadjusted,28,70,-2.5197550722672126,0.4245962146198567,0.4245175602732936,-5.935573243766544,2.928205615908614e-9,-3.35179420120768,-1.6877159433267457,49,0.08047931595216119,0.03502146214762743,0.18494145872109374,0.9195206840478388,0.8150585412789062,0.9649785378523725
moderna,covidadmitted,none,none,,mRNA-1273,COVID-19 hospitalisation, ,Main analysis,,2,3,Full adjustment,28,70,-2.5099456214024176,0.42525551990820953,0.42625551770336934,-5.888359252041602,3.900485224364918e-9,-3.3453910843124968,-1.6745001584923385,49,0.08127265861392817,0.035246428136730235,0.18740182728736698,0.9187273413860718,0.812598172712633,0.9647535718632698
moderna,noncovidadmitted,none,none,,mRNA-1273,Non-COVID-19 hospitalisation, ,Main analysis,,1,0,Unadjusted,0,28,-0.6498667290112435,0.023871132214051162,0.023856317517047813,-27.240865173212352,2.1321903606899168e-163,-0.6966242521484093,-0.6031092058740778,14,0.5221153549541354,0.4982644832123615,0.547107917709435,0.4778846450458646,0.452892082290565,0.5017355167876385
moderna,noncovidadmitted,none,none,,mRNA-1273,Non-COVID-19 hospitalisation, ,Main analysis,,1,3,Full adjustment,0,28,-0.667910940563034,0.024027100947022824,0.024066551602539992,-27.752664843456113,1.6181125570556113e-169,-0.7150805149360872,-0.6207413661899809,14,0.512778684789333,0.4891527261103052,0.5375457715735678,0.487221315210667,0.46245422842643225,0.5108472738896948
moderna,noncovidadmitted,none,none,,mRNA-1273,Non-COVID-19 hospitalisation, ,Main analysis,,2,0,Unadjusted,28,70,-0.5997248039107719,0.07797229665376755,0.07796183952337195,-7.692543013059384,1.4423896619061185e-14,-0.7525272015450722,-0.44692240627647156,49,0.5489626876934538,0.47117429443216163,0.6395935347933321,0.4510373123065462,0.36040646520666786,0.5288257055678384
moderna,noncovidadmitted,none,none,,mRNA-1273,Non-COVID-19 hospitalisation, ,Main analysis,,2,3,Full adjustment,28,70,-0.6188554827398597,0.0783247096126566,0.0783153205579929,-7.902099848797708,2.742435869595533e-15,-0.7723506904712351,-0.4653602750084843,49,0.5385604767549772,0.4619259461479434,0.62790884456976,0.4614395232450228,0.37209115543023996,0.5380740538520565
moderna,coviddeath,none,none,,mRNA-1273,COVID-19 death, ,Main analysis,,1,0,Unadjusted,0,28,-14.904950765392918,0.5596309481176094,0.2485092951969463,-59.97743767926501,0,-15.392020033802366,-14.41788149698347,14,3.3640475789180745e-7,2.066953154986058e-7,5.475119784851095e-7,0.9999996635952421,0.9999994524880215,0.9999997933046845
moderna,coviddeath,none,none,,mRNA-1273,COVID-19 death, ,Main analysis,,1,3,Full adjustment,0,28,-15.690749522331615,0.5628341863404963,0.25608985773988124,-61.27048396531664,0,-16.19267642030777,-15.188822624355462,14,1.533183248505377e-7,9.281325063727355e-8,2.532667326440435e-7,0.9999998466816752,0.9999997467332673,0.9999999071867494
moderna,coviddeath,none,none,,mRNA-1273,COVID-19 death, ,Main analysis,,2,0,Unadjusted,28,70,-18.21122259301337,2482.9802995379873,0.27628226492236746,-65.91527906480187,0,-18.752725881828365,-17.669719304198377,49,1.2330097737298555e-8,7.174549377315365e-9,2.1190363633433287e-8,0.9999999876699023,0.9999999788096363,0.9999999928254506
moderna,coviddeath,none,none,,mRNA-1273,COVID-19 death, ,Main analysis,,2,3,Full adjustment,28,70,-19.099130784085524,3847.953022684336,0.28732055235983966,-66.47324957166938,0,-19.662268718728964,-18.535992849442085,49,5.074028372282909e-9,2.8892504777202896e-9,8.910879870493671e-9,0.9999999949259716,0.9999999910891201,0.9999999971107495
moderna,noncoviddeath,none,none,,mRNA-1273,Non-COVID-19 death, ,Main analysis,,1,0,Unadjusted,0,28,-1.8839250530575864,0.12077739680113159,0.12077686106107481,-15.59839390183288,7.464855417125912e-55,-2.120643350903091,-1.6472067552120817,14,0.1519923553641425,0.1199544308900968,0.1925871009325676,0.8480076446358575,0.8074128990674324,0.8800455691099032
moderna,noncoviddeath,none,none,,mRNA-1273,Non-COVID-19 death, ,Main analysis,,1,3,Full adjustment,0,28,-1.9516061885063372,0.12119065399326574,0.12143519400172897,-16.071174460993166,4.063146013322161e-58,-2.1896147952053604,-1.713597581807314,14,0.14204573603204224,0.11195986778981956,0.1802162821660576,0.8579542639679578,0.8197837178339424,0.8880401322101804
moderna,noncoviddeath,none,none,,mRNA-1273,Non-COVID-19 death, ,Main analysis,,2,0,Unadjusted,28,70,-1.9531755990614132,0.2866941603281395,0.2866813604677702,-6.813054032792608,9.5548232601135e-12,-2.5150607406171877,-1.3912904575056388,49,0.14182298279597094,0.08085800069267435,0.24875409083628947,0.8581770172040291,0.7512459091637105,0.9191419993073257
moderna,noncoviddeath,none,none,,mRNA-1273,Non-COVID-19 death, ,Main analysis,,2,3,Full adjustment,28,70,-2.0972478898734606,0.28797829948836984,0.2867039815196744,-7.315028827841868,2.5732614252224574e-13,-2.65917736787626,-1.5353184118706618,49,0.12279390600419732,0.07000578707315892,0.21538709844102105,0.8772060939958026,0.7846129015589789,0.929994212926841
