treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_descr,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
pfizer,covidemergency,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.693010259205355,0.12071721541885112,0.12251003199523812,-13.819360191426293,1.947934574710402e-43,-1.9331255096608715,-1.4528950087498387,NA,Demographic adjustment,0.18396490758570644,0.14469524461159156,0.23389218708509193,0.8160350924142936,0.766107812914908,0.8553047553884084
pfizer,covidemergency,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 A&E attendance,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7201395899756216,0.12093043268967632,0.12253970190990598,-14.037406352108706,9.201914688560238e-45,-1.9603129923953113,-1.4799661875559318,NA,Full adjustment,0.17904115381677474,0.14081434020530542,0.22764538550054747,0.8209588461832252,0.7723546144994525,0.8591856597946945
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.26978565127062,0.12052756004823993,0.12126112322032766,-10.471498346287452,1.167797430233929e-25,-1.5074530855073358,-1.0321182170339043,NA,Unadjusted,0.28089182413159614,0.22147333388897772,0.3562515426960042,0.7191081758684039,0.6437484573039958,0.7785266661110223
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.2713022936487546,0.1207478336910023,0.12141811675147557,-10.470449778519603,1.180806115658461e-25,-1.5092774295523261,-1.033327157745183,NA,region- and trial-stratified,0.2804661345784525,0.22106965866437964,0.35582111593522403,0.7195338654215475,0.644178884064776,0.7789303413356203
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.2736454461571418,0.1216578448035323,0.12409797604300796,-10.263224967631555,1.0320139617725993e-24,-1.516873009755752,-1.0304178825585317,NA,Demographic adjustment,0.2798097289812336,0.21939686729429042,0.35685780475402845,0.7201902710187664,0.6431421952459715,0.7806031327057096
pfizer,covidemergency,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 A&E attendance,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.292748463794696,0.12233723816820352,0.1234575338681421,-10.471199474755476,1.1714907322631724e-25,-1.5347207837963883,-1.0507761437930037,NA,Full adjustment,0.27451525006189026,0.21551585828930347,0.3496662524730894,0.7254847499381097,0.6503337475269106,0.7844841417106965
pfizer,covidadmittedproxy1,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8676546322149,0.20984891987396068,0.21210195904636545,-8.805456774713859,1.3032075201484298e-18,-2.2833668329961654,-1.4519424314336342,NA,Unadjusted,0.15448556271593752,0.10194041194792366,0.2341150936279493,0.8455144372840625,0.7658849063720508,0.8980595880520763
pfizer,covidadmittedproxy1,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8868449048954095,0.2105923882947077,0.2136454011834058,-8.831666370743129,1.0312766031064447e-18,-2.305582196677496,-1.468107613113323,NA,region- and trial-stratified,0.15154920748391304,0.09970073831481753,0.23036100511593444,0.8484507925160869,0.7696389948840656,0.9002992616851825
pfizer,covidadmittedproxy1,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8647980803718005,0.21113564261756226,0.21488222248129027,-8.678233400783855,4.0196348499878094e-18,-2.2859594973530526,-1.4436366633905484,NA,Demographic adjustment,0.15492748962790728,0.10167645699649382,0.2360676970012145,0.8450725103720927,0.7639323029987855,0.8983235430035061
pfizer,covidadmittedproxy1,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8698014560654752,0.21138471545885582,0.21503381424340545,-8.695383387233095,3.4566064847957145e-18,-2.2912599874408257,-1.4483429246901245,NA,Full adjustment,0.1541542651713064,0.1011389477337354,0.23495931095770153,0.8458457348286936,0.7650406890422985,0.8988610522662646
pfizer,covidadmittedproxy1,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5410583128420081,0.21131346334695722,0.21089349184266337,-7.307282455125317,2.72599152179786e-13,-1.9544019614275199,-1.1277146642564964,NA,Unadjusted,0.21415433916812424,0.14164916303201439,0.32377234007496825,0.7858456608318758,0.6762276599250318,0.8583508369679856
pfizer,covidadmittedproxy1,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5729391592234732,0.21184560506394023,0.21104928894781483,-7.452946973028687,9.127797792795784e-14,-1.9865881645239774,-1.159290153922969,NA,region- and trial-stratified,0.20743460217613116,0.13716260426291277,0.3137087868169356,0.7925653978238688,0.6862912131830644,0.8628373957370872
pfizer,covidadmittedproxy1,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.5924024653357134,0.21340853724564882,0.21388729482550686,-7.445054025461514,9.690475389274898e-14,-2.011613859944407,-1.17319107072702,NA,Demographic adjustment,0.20343627556291652,0.13377261010961736,0.30937811694783923,0.7965637244370835,0.6906218830521608,0.8662273898903826
pfizer,covidadmittedproxy1,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 hospitalisation (A&E proxy),Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.6115349577002875,0.2143593616480503,0.21111108239847454,-7.633587679961288,2.283093046275655e-14,-2.025305075938565,-1.1977648394620097,NA,Full adjustment,0.1995810303994097,0.13195358118403144,0.30186818226431367,0.8004189696005903,0.6981318177356863,0.8680464188159686
pfizer,covidadmitted,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.825567805731759,0.0762198492446891,0.0769376869175012,-23.727874840964223,1.8595213045069948e-124,-1.97636290114388,-1.6747727103196381,NA,Unadjusted,0.16112612981101526,0.13857232310778125,0.18735075753679356,0.8388738701889847,0.8126492424632065,0.8614276768922188
pfizer,covidadmitted,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7816296074234037,0.07638489058034167,0.07719445993096377,-23.079759985583724,7.3947071649165735e-118,-1.932927968694113,-1.6303312461526944,NA,region- and trial-stratified,0.16836355708980172,0.14472383067346367,0.19586468395718362,0.8316364429101983,0.8041353160428164,0.8552761693265363
pfizer,covidadmitted,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7680288563799604,0.07659196467381416,0.07774525435686279,-22.741309048452443,1.7493306443164722e-114,-1.9204067548883172,-1.6156509578716036,NA,Demographic adjustment,0.17066907073365162,0.14654734115822524,0.19876124312374344,0.8293309292663484,0.8012387568762566,0.8534526588417748
pfizer,covidadmitted,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 hospitalisation,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7803768426537259,0.07670409904928496,0.07792605056486714,-22.847004689037924,1.565109855150351e-115,-1.9331090952183125,-1.6276445900891392,NA,Full adjustment,0.1685746091943396,0.1446976197228658,0.19639161251892845,0.8314253908056604,0.8036083874810716,0.8553023802771342
pfizer,covidadmitted,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.380888726962276,0.07206986638305618,0.07245743524652208,-19.057929973150106,5.646500049745784e-81,-1.5229026904576024,-1.2388747634669497,NA,Unadjusted,0.2513550677399463,0.21807795454487477,0.2897100269048623,0.7486449322600537,0.71028997309513775,0.7819220454551252
pfizer,covidadmitted,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.3624473400148593,0.07214080018023766,0.07248471955610539,-18.796338709157638,8.091254404569841e-79,-1.504514779774312,-1.2203799002554068,NA,region- and trial-stratified,0.2560334087686378,0.22212504725332483,0.29511803020992783,0.7439665912313622,0.7048819697900721,0.7778749527466752
pfizer,covidadmitted,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.370572954780084,0.07261721894623041,0.0733991230792763,-18.672879147340318,8.229441959712124e-78,-1.5144325925122881,-1.22671331704788,NA,Demographic adjustment,0.25396140945646534,0.2199329410481587,0.2932548311577923,0.7460385905435347,0.7067451688422077,0.7800670589518413
pfizer,covidadmitted,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 hospitalisation,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.3717338039054043,0.0729503809365555,0.07292583407860401,-18.80998443469106,6.255614166201027e-79,-1.5146658122420118,-1.2288017955687969,NA,Full adjustment,0.25366676962571494,0.21988165432786008,0.29264301384780184,0.7463332303742851,0.7073569861521982,0.7801183456721399
pfizer,coviddeath,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.7326052837084935,0.26058389031578416,0.26184896549402126,-10.435807063636792,1.7016155904493994e-25,-3.2458198254658464,-2.2193907419511407,NA,Unadjusted,0.06504959606125332,0.038936630027934536,0.10867529996038254,0.9349504039387466,0.8913247000396175,0.9610633699720654
pfizer,coviddeath,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.686637837457038,0.2612765319401681,0.26501716261292285,-10.137599433064157,3.762314043148192e-24,-3.2060619314633616,-2.1672137434507146,NA,region- and trial-stratified,0.0681095502215623,0.04051585372511526,0.11449618864893663,0.9318904497784377,0.8855038113510634,0.9594841462748848
pfizer,coviddeath,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.681588091268944,0.26199814453498504,0.2669608736296921,-10.04487307375477,9.677218024448034e-24,-3.204821788864489,-2.158354393673399,NA,Demographic adjustment,0.06845435602134278,0.040566130329885514,0.11551505702392625,0.9315456439786572,0.8844849429760737,0.9594338696701145
pfizer,coviddeath,cev-FALSE,cev,FALSE,BNT162b2,COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-2.7115745121357326,0.26227875404029616,0.2679779585632001,-10.118647543530088,4.566822532463217e-24,-3.2368016595701716,-2.1863473647012936,NA,Full adjustment,0.0664321261374171,0.03928935509300917,0.11232628717601298,0.9335678738625829,0.887673712823987,0.9607106449069909
pfizer,coviddeath,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.9109512247510265,0.17620311446727813,0.17744207465917558,-10.769436890441648,4.799274521143216e-27,-2.2587313004250777,-1.563171149076975,NA,Unadjusted,0.14793959583903335,0.1044829581871409,0.20947075386031846,0.8520604041609666,0.7905292461396816,0.8955170418128591
pfizer,coviddeath,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8715221258328387,0.17635952477307754,0.17776166240042277,-10.528266334599646,6.400234886690667e-26,-2.219928581969635,-1.5231156696960424,NA,region- and trial-stratified,0.1538892446594945,0.10861686575057883,0.21803151341386914,0.8461107553405055,0.7819684865861308,0.8913831342494212
pfizer,coviddeath,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.9157325888245564,0.177340258804093,0.17878439040370744,-10.71532354977244,8.625513346012974e-27,-2.2661435550137714,-1.5653216226353415,NA,Demographic adjustment,0.14723393113474414,0.10371136704855259,0.20902077654845766,0.8527660688652559,0.7909792234515424,0.8962886329514475
pfizer,coviddeath,cev-TRUE,cev,TRUE,BNT162b2,COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.943891336739402,0.17830621374143482,0.1779203467506624,-10.925626957458505,8.693791578629346e-28,-2.292608808487578,-1.5951738649912257,NA,Full adjustment,0.14314583592707145,0.10100262135299994,0.20287325287970315,0.8568541640729286,0.7971267471202969,0.898997378647
pfizer,noncoviddeath,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8079503471540328,0.04361818391100186,0.04356135799634472,-41.50353502078011,0,-1.8933290399445244,-1.7225716543635412,NA,Unadjusted,0.16398991496673831,0.1505697209492782,0.17860624328218883,0.8360100850332617,0.8213937567178111,0.8494302790507218
pfizer,noncoviddeath,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.780696681789153,0.04373746174379042,0.0437054641632899,-40.743113381343214,0,-1.8663578174768072,-1.6950355461014988,NA,region- and trial-stratified,0.16852070105850522,0.1546860318280451,0.18359270290687754,0.8314792989414947,0.8164072970931224,0.8453139681719549
pfizer,noncoviddeath,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7897241601859393,0.043866945563263204,0.043923858618985706,-40.74605957802502,0,-1.8758133411411806,-1.703634979230698,NA,Demographic adjustment,0.16700623028158082,0.15323028765142105,0.18202067868144306,0.8329937697184192,0.8179793213185569,0.8467697123485789
pfizer,noncoviddeath,cev-FALSE,cev,FALSE,BNT162b2,Non-COVID-19 death,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.8165326608728911,0.04393173841625918,0.044158064815123264,-41.13705318559985,0,-1.903080877537518,-1.7299844442082641,NA,Full adjustment,0.16258852425885206,0.1491085257331294,0.1772871677906873,0.8374114757411479,0.8227128322093127,0.8508914742668706
pfizer,noncoviddeath,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7293736369042183,0.046051485954543454,0.0459125915109328,-37.666652654368605,1.7467337757931e-310,-1.819360662702546,-1.6393866111058906,NA,Unadjusted,0.17739548916606332,0.1621293731608484,0.19409906399407567,0.8226045108339367,0.8059009360059244,0.8378706268391516
pfizer,noncoviddeath,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7226062422021775,0.046102096492504595,0.04595412290735294,-37.48534697692054,1.5960833017074355e-307,-1.8126746680417163,-1.6325378163626387,NA,region- and trial-stratified,0.1786000657851005,0.16321700117005664,0.19543297125774015,0.8213999342148995,0.8045670287422598,0.8367829988299433
pfizer,noncoviddeath,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7867018162712633,0.0463417595260912,0.04655059721170894,-38.381931130667674,2.67e-322,-1.8779393102650435,-1.6954643222774832,NA,Demographic adjustment,0.1675117440788559,0.15290487082666115,0.18351399960404288,0.8324882559211441,0.8164860003959571,0.8470951291733388
pfizer,noncoviddeath,cev-TRUE,cev,TRUE,BNT162b2,Non-COVID-19 death,Clinically Extremely Vulnerable,Clinically extremely vulnerable,Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-1.7692413815658345,0.04648710571984614,0.04678606269342181,-37.81556471548508,6.30571599e-313,-1.8609403794233743,-1.6775423837082948,NA,Full adjustment,0.1704622555965572,0.15552630783974697,0.18683257505866135,0.8295377444034429,0.8131674249413386,0.844473692160253
moderna,postest,cev-FALSE,cev,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,0,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.8218658249455542,0.022911343745243163,0.0239902139192074,-34.25837834182628,3.2724954809197466e-257,-0.8688857802086122,-0.7748458696824961,NA,Unadjusted,0.43961065229958857,0.41941861351324644,0.46077479489156276,0.5603893477004114,0.5392252051084372,0.5805813864867535
moderna,postest,cev-FALSE,cev,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,1,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.8008887608880231,0.02291054865048483,0.023954170967453833,-33.43420909770488,4.366296865344223e-245,-0.8478380732637476,-0.7539394485122985,NA,region- and trial-stratified,0.4489297955170532,0.42833997129092594,0.47050934960748697,0.5510702044829467,0.529490650392513,0.5716600287090741
moderna,postest,cev-FALSE,cev,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,2,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.8476923355386986,0.023294054743980306,0.024425532558067398,-34.7051731020996,6.582639988948674e-264,-0.8955654996557212,-0.799819171421676,NA,Demographic adjustment,0.4284024011329705,0.40837659650646174,0.44941022298174377,0.5715975988670294,0.5505897770182562,0.5916234034935383
moderna,postest,cev-FALSE,cev,FALSE,mRNA-1273,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,3,treated,treated,treated,numeric,continuous,NA,NA,NA,NA,treated,-0.9009484075646975,0.02342166691331746,0.024538290991404567,-36.716021008972774,4.054219062528112e-295,-0.9490425741500141,-0.8528542409793809,NA,Full adjustment,0.40618424879194326,0.38711147662002654,0.4261967260883322,0.5938157512080567,0.5738032739116679,0.6128885233799735
