treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,treated_descr,time,leadtime,interval,surv,surv.ll,surv.ul,n.risk,n.event,n.censor
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,54,55,1,0.9687859652541392,0.968199357370048,0.969360394427834,93906,72,9552
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,55,56,1,0.9681465829583304,0.9675376474385127,0.968743339767752,86460,60,7386
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,56,57,1,0.9674523964657382,0.9668191035251277,0.9680714809108862,79164,66,7230
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,57,58,1,0.9668272226653919,0.9661736318741208,0.9674706645313327,72858,48,6258
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,58,59,1,0.9659929810032415,0.9653048838658473,0.9666648398601072,67566,66,5226
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,59,60,1,0.9651912159021481,0.9644726719887631,0.9658955513200707,63444,54,4068
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,60,61,1,0.9643387061744031,0.9635876856999611,0.9650775479384487,59886,54,3504
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,61,62,1,0.9634699581661297,0.9626824015604987,0.9642412764912323,52956,54,6876
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,62,63,1,0.9628143375897925,0.9619983639932367,0.9636140729058199,47934,36,4986
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,63,64,1,0.9619922746380385,0.9611377351252275,0.9628285460852549,42930,42,4962
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,64,65,1,0.9610281267316603,0.960124872377264,0.9619110832353961,38652,42,4236
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,65,66,1,0.9600335320492912,0.9590795330682433,0.9609652033946124,35076,42,3534
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,66,67,1,0.9593210774911044,0.9583285125938014,0.9602913147526808,32064,24,2988
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,67,68,1,0.9585132230348128,0.9574739730809904,0.9595281155678425,29754,30,2280
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,68,69,1,0.9574191688842068,0.9563149658082705,0.9584949549692182,25110,36,4608
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,69,70,1,0.956808203579323,0.9556654345871315,0.9579225555805895,21864,12,3234
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Unboosted,70,NA,NA,0.9559333662158513,0.954725644101546,0.9571086117690997,0,24,21840
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,0,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,2955984,NA,NA
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,1,2,1,0.9999999999999999,NA,NA,2862564,0,93420
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,2,3,1,0.9999999999999999,NA,NA,2769702,0,92862
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,3,4,1,0.9996143408374487,0.999589983416656,0.9996366684731753,2673792,1074,94836
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,4,5,1,0.9991616987677174,0.9991271924215944,0.9991962051138404,2578968,1212,93612
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,5,6,1,0.9986846992771935,0.9986400440057401,0.9987273247635807,2485284,1230,92454
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,6,7,1,0.9981955210762732,0.9981427466645556,0.9982462657029246,2390880,1218,93186
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,7,8,1,0.9977144620156171,0.9976555982487014,0.9977712959974667,2285712,1152,104016
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,8,9,1,0.9972516710205556,0.9971867178984417,0.9973145943576034,2194116,1062,90534
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,9,10,1,0.9968802203534667,0.9968091778761546,0.9969492330457127,2108718,816,84582
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,10,11,1,0.9965513951727651,0.9964762931253209,0.9966244674351432,2025516,696,82506
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,11,12,1,0.9963118805349701,0.9962347487024599,0.9963869825824143,1946712,486,78318
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,12,13,1,0.9961089020283641,0.9960277106257218,0.9961860338608745,1872594,396,73722
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,13,14,1,0.9959241915873528,0.9958409703996444,0.9960053829899951,1801512,348,70734
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,14,15,1,0.9957658683522002,0.9956826471644917,0.9958490895399086,1725342,282,75888
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,15,16,1,0.9956075451170475,0.995522294144273,0.995692796089822,1628586,276,96480
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,16,17,1,0.9954735793026875,0.9953862985448471,0.9955608600605281,1541538,222,86826
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,17,18,1,0.9953294645629973,0.9952401540200907,0.9954187751059039,1465590,222,75726
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,18,19,1,0.9951853498233072,0.9950940094953344,0.9952766901512798,1392984,210,72396
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,19,20,1,0.9950513840089472,0.9949559841108424,0.9951427243369199,1299078,192,93714
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,20,21,1,0.9949133586244552,0.9948179587263504,0.99500875852256,1230216,180,68682
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,21,22,1,0.994769243884765,0.9946697844165281,0.9948666735679358,1157382,174,72660
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,22,23,1,0.9946413674256033,0.9945419079573663,0.9947408268938401,1092570,150,64662
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,23,24,1,0.99452972924697,0.9944262102086009,0.9946312185002729,1035330,126,57114
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,24,25,1,0.9944160612832706,0.9943105124598356,0.9945175505365736,984954,114,50262
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,25,26,1,0.9942760061137126,0.9941684275052114,0.9943815549371476,938370,138,46446
pfizer,postest,cev-FALSE,cev,FALSE,BNT162b2,Positive SARS-CoV-2 test,Not Clinically Extremely Vulnerable,Clinically extremely vulnerable,Not Clinically Extremely Vulnerable,Boosted,26,27,1,0.9941379807292205,0.9940283723356533,0.9942455593377216,867582,132,70656
